,ABV,Coin,Market Cap,Percent Change,Price
1352,MAGE,MagicCoin,335938.10477,-18.75%,$0.044899
1353,SGR,Sugar Exchange,333790.152981,-21.07%,$0.017138
1354,ZENI,Zennies,326089.587217,-3.42%,$0.000326
1355,BITSILVER,bitSilver,318924.566453,-6.02%,$14.66
1356,UTC,UltraCoin,317563.647111,-0.81%,$0.006647
1357,AIB,Advanced Inte...,315082.163324,-3.42%,$0.009775
1358,TROLL,Trollcoin,314952.84258,-10.55%,$0.000543
1359,DGC,Digitalcoin,301008.617274,-7.25%,$0.009927
1360,STRC,StarCredits,300712.282898,,$0.066825
1361,DRPU,DCORP Utility,299073.52683,-10.21%,$0.084714
1362,FT,Fabric Token,298898.559892,21.87%,$0.012154
1363,BBI,BelugaPay,297250.194141,,$0.060069
1364,PIGGY,Piggycoin,293687.197392,-10.67%,$0.000598
1365,DSH,Dashcoin,282080.505846,-7.98%,$0.016050
1366,BTI,Bitcoin Instant,280304.38034,,$0.002079
1367,DEM,Deutsche eMark,278703.307358,-5.01%,$0.006636
1368,NOBS,No BS Crypto,273802.443097,-3.44%,$0.000391
1369,CDX,Commodity Ad ...,273624.362839,-13.48%,$0.008406
1370,BTB,BitBar,273553.847109,-9.41%,$7.06
1371,AHT,Bowhead,272818.11907,,$0.034102
1372,EL,Elcoin,269972.525156,-11.49%,$0.024085
1373,BITBTC,bitBTC,267043.94524,-5.53%,$5934.59
1374,TRK,Truckcoin,266649.181083,-1.91%,$0.001257
1375,HODL,HOdlcoin,262533.109627,-1.57%,$0.001129
1376,LANA,LanaCoin,261079.934703,0.66%,$0.000272
1377,EDRC,EDRCoin,260611.18596,44.12%,$0.093642
1378,BRO,Bitradio,256078.188586,-17.70%,$0.037640
1379,ESZ,EtherSportz,254580.548995,-25.42%,$0.051518
1380,HBN,HoboNickels,253792.589893,,$0.003956
1381,POP,PopularCoin,249861.966929,-53.35%,$0.000065
1382,BTWTY,Bit20,241043.771844,-4.38%,"$237,248"
1383,IETH,iEthereum,240218.203355,-0.51%,$0.013359
1384,START,Startcoin,240076.372446,-0.84%,$0.005326
1385,EBCH,EBCH,239691.268551,,$0.025814
1386,FRST,FirstCoin,234963.091067,-6.00%,$0.007529
1387,TRUMP,TrumpCoin,233401.166245,14.52%,$0.035348
1388,NBR,Niobio Cash,233196.328772,-17.48%,$0.002130
1389,TALK,BTCtalkcoin,229751.687857,,$0.003519
1390,MOIN,Moin,228840.915705,-5.16%,$0.029064
1391,GOLF,Golfcoin,228111.389164,-10.80%,$0.000130
1392,GRWI,Growers Inter...,226169.245194,-14.06%,$0.189044
1393,ACC,Accelerator N...,225541.810762,127.41%,$0.403697
1394,MANNA,Manna,225289.287036,-2.72%,$0.000782
1395,INSN,InsaneCoin,225218.168107,-2.77%,$0.009840
1396,FST,Fastcoin,224955.615587,-3.42%,$0.001434
1397,BITGOLD,bitGold,223778.720124,-13.71%,$1180.98
1398,FLIK,FLiK,223323.531076,66.82%,$0.003714
1399,OPAL,Opal,223094.722679,,$0.014727
1400,BLC,Blakecoin,223053.319181,1.29%,$0.011397
1401,MOTO,Motocoin,222308.055634,32.91%,$0.011318
1402,GNR,Gainer,221836.186486,0.67%,$0.024111
1403,MCI,Musiconomi,220664.052036,,$0.007969
1404,ETG,Ethereum Gold,220397.100114,26.74%,$0.018366
1405,CJT,ConnectJob,215441.879496,,$0.001909
1406,BDL,Bitdeal,204958.142892,13.83%,$0.001167
1407,CTL,Citadel,202834.507122,-22.94%,$0.019029
1408,FYN,FundYourselfNow,201045.792529,,$0.229108
1409,SDRN,Senderon,198167.499237,,$0.004461
1410,ORI,Origami,195521.331987,5.74%,$0.046268
1411,Q2C,QubitCoin,194903.507994,-22.95%,$0.000782
1412,TDX,Tidex Token,194329.220735,-8.12%,$0.020445
1413,DGPT,DigiPulse,193026.671747,,$0.085304
1414,ELE,Elementrem,187533.898518,-3.45%,$0.007166
1415,BITS,Bitstar,186306.925928,-4.04%,$0.009449
1416,UIS,Unitus,184585.412212,3.61%,$0.002932
1417,XRA,Ratecoin,183526.047973,-15.68%,$0.001499
1418,MBRS,Embers,182829.984076,-1.46%,$0.003657
1419,DTEM,Dystem,180906.745925,42.41%,$0.064438
1420,BTA,Bata,180739.231781,-13.45%,$0.035789
1421,JC,Jesus Coin,180346.897978,46.20%,$0.000010
1422,CCO,Ccore,179832.204145,72.02%,$0.105784
1423,SUPER,SuperCoin,179482.737994,-3.20%,$0.003618
1424,BTCS,Bitcoin Scrypt,177931.08507,-14.46%,$0.010101
1425,ACC,AdCoin,177178.642425,-3.59%,$0.027043
1426,BTCR,Bitcurrency,176830.162894,,$0.001043
1427,IRL,IrishCoin,176200.235632,-5.34%,$0.004887
1428,TSC,Thunderstake,175479.796848,15.07%,$0.000776
1429,FUNK,The Cypherfunks,174257.643138,-6.17%,$0.000004
1430,MNE,Minereum,173639.073587,-13.32%,$0.043791
1431,V,Version,173281.958717,-19.19%,$0.000331
1432,ITI,iTicoin,173242.841684,-1.23%,$5.41
1433,MEC,Megacoin,173200.044165,,$0.004627
1434,CAZ,Cazcoin,172198.597294,2.70%,$0.005409
1435,ECASH,Ethereum Cash,169982.769613,-5.46%,$0.012056
1436,NETKO,Netko,169693.086062,,$0.027037
1437,FRC,Freicoin,168211.077345,,$0.005344
1438,NET,NetCoin,166682.632387,,$0.000212
1439,ZZC,ZoZoCoin,165022.498856,14.17%,$0.084780
1440,MAC,Machinecoin,164825.582962,26.23%,$0.007689
1441,TTC,TittieCoin,164191.747483,-3.42%,$0.000130
1442,TEK,TEKcoin,163812.88389,-14.15%,$0.000116
1443,GUN,Guncoin,163385.578214,-3.42%,$0.000717
1444,UCOM,UCOM,157076.665451,-2.73%,$0.072985
1445,RNS,Renos,156502.587301,-14.15%,$0.004692
1446,GAP,Gapcoin,155275.75758,-2.85%,$0.011143
1447,WILD,Wild Crypto,154190.849367,,$0.006326
1448,TRCT,Tracto,151068.720563,-15.26%,$0.005613
1449,VOT,VoteCoin,149360.639564,-5.26%,$0.003876
1450,RBIES,Rubies,148637.349612,,$0.014271
1451,NYAN,Nyancoin,147249.276098,-24.88%,$0.000456
1452,PR,Prototanium,145907.493127,-10.42%,$0.740339
1453,MTNC,Masternodecoin,145301.767213,-2.35%,$0.002701
1454,SLG,Sterlingcoin,142604.321725,6.41%,$0.033625
1455,CRM,Cream,141992.985564,-5.00%,$0.003148
1456,ZCR,ZCore,139828.538426,-1.50%,$0.080522
1457,KUSH,KushCoin,139098.479338,,$0.024763
1458,JIN,Jin Coin,136304.509654,0.41%,$0.013685
1459,QVT,Qvolta,134614.343326,-1.61%,$0.018127
1460,BSM,Bitsum,133245.719918,-22.33%,$0.000130
1461,XPY,PayCoin,133129.908874,-17.01%,$0.011143
1462,BITEUR,bitEUR,130690.649652,-6.26%,$1.21
1463,SAGA,SagaCoin,129103.782547,-3.45%,$0.024046
1464,BWS,Bitcoin W Spe...,128509.506284,-45.86%,$0.001231
1465,BTCRED,Bitcoin Red,127847.759877,3.09%,$0.006221
1466,CHESS,ChessCoin,126757.534197,-3.42%,$0.002346
1467,SMC,SmartCoin,126077.186348,-3.42%,$0.005018
1468,RBT,Rimbit,125159.179884,-5.34%,$0.000633
1469,EVIL,Evil Coin,123281.295604,,$0.005865
1470,PAK,Pakcoin,122341.951559,-5.09%,$0.001983
1471,XJO,Joulecoin,122299.207999,-4.43%,$0.003323
1472,TGC,Tigercoin,121994.154101,,$0.002802
1473,ARI,Aricoin,121171.605746,-3.42%,$0.000521
1474,EMD,Emerald Crypto,120839.375886,-3.61%,$0.006321
1475,SCRT,SecretCoin,119609.805094,,$0.028285
1476,PRTX,Printex,118322.416548,0.10%,$0.011078
1477,JEW,Shekel,117959.361224,20.78%,$0.000978
1478,BBK,Bitblocks,117162.079967,-2.39%,$0.004128
1479,HAL,Halcyon,116202.952132,0.16%,$0.018246
1480,VIDZ,PureVidz,113714.191327,,$0.000908
1481,TOKC,TOKYO,113117.578873,-10.86%,$0.000586
1482,KED,Darsek,106195.751615,,$0.004431
1483,ODN,Obsidian,105909.690163,-1.95%,$0.004236
1484,LTB,LiteBar,104767.648738,-5.51%,$0.109607
1485,XLC,Leviar,104719.410769,5.21%,$0.007950
1486,DMB,Digital Money...,104437.171035,8.66%,$0.001173
1487,ARCO,AquariusCoin,103221.86273,-1.50%,$0.053234
1488,WGO,WavesGo,99729.2219318,14.07%,$0.011350
1489,SIGT,Signatum,98504.556828,,$0.000912
1490,TIT,Titcoin,97548.4140327,15.90%,$0.001955
1491,GB,GoldBlocks,97057.7500522,-3.70%,$0.006236
1492,GRMD,GreenMed,96091.5525135,-4.31%,$0.007820
1493,MARS,Marscoin,95825.8296614,-8.69%,$0.003389
1494,CCT,Crystal Clear ,95251.8897675,-11.97%,$0.018234
1495,ATOM,Atomic Coin,94795.7927709,-11.93%,$0.005191
1496,MOJO,MojoCoin,94441.871299,,$0.007701
1497,KURT,Kurrent,94345.3550762,,$0.001537
1498,POST,PostCoin,92030.6792038,6.86%,$0.005800
1499,ICN,iCoin,91567.6602036,-3.40%,$0.003063
1500,FNTB,Fintab,91102.6619678,-3.58%,$0.032778
1501,CNT,Centurion,89965.1098838,-40.78%,$0.001158
1502,J,Joincoin,86887.2460357,-15.16%,$0.027304
1503,XBL,Billionaire T...,86681.5921727,-2.36%,$0.026522
1504,BIGUP,BigUp,86596.6419027,6.39%,$0.000041
1505,NOX,Nitro,84512.8707417,-24.41%,$0.008330
1506,SPACE,SpaceCoin,83903.0003246,,$0.003454
1507,DGS,Dragonglass,83884.2743662,-3.42%,$0.000847
1508,DRXNE,DROXNE,83174.7415611,,$0.001043
1509,XRE,RevolverCoin,81532.3561545,-3.42%,$0.003519
1510,GMCN,GambleCoin,80618.1685275,7.31%,$0.016291
1511,CCN,CannaCoin,79669.0280778,-7.68%,$0.016943
1512,BLZ,BlazeCoin,79313.2230902,-35.61%,$0.000130
1513,GUESS,Peerguess,79078.2600502,-5.08%,$0.001951
1514,PHS,Philosopher S...,78950.1535581,,$0.013127
1515,PASL,Pascal Lite,77889.043976,-3.41%,$0.015509
1516,GLT,GlobalToken,77838.795443,-16.96%,$0.002783
1517,SHDW,Shadow Token,77546.2893765,39.41%,$0.011078
1518,GRLC,Garlicoin,77256.8886108,-0.69%,$0.006144
1519,XCXT,CoinonatX,76397.7748631,-13.55%,$0.003910
1520,REC,Regalcoin,76188.3630107,76.08%,$0.005953
1521,DUO,ParallelCoin,74864.719881,-12.13%,$0.237878
1522,ARION,Arion,72941.1770637,-9.48%,$0.012646
1523,BERN,BERNcash,72900.8032357,26.40%,$0.001023
1524,QTL,Quatloo,72863.8826958,-2.16%,$0.009440
1525,LCP,Litecoin Plus,72801.6999662,-8.83%,$0.038121
1526,XCT,C-Bit,71901.7748001,-24.88%,$0.000456
1527,C2,Coin2.1,71384.5292082,,$0.000912
1528,HC,Harvest Maste...,71176.2940968,-6.89%,$0.019680
1529,HVCO,High Voltage,70915.4281563,-1.34%,$0.047461
1530,XBTC21,Bitcoin 21,70519.0026216,,$0.088915
1531,AMMO,Ammo Reloaded,70028.3232683,,$0.000900
1532,DRS,Digital Rupees,68192.9428492,,$0.000134
1533,888,OctoCoin,68037.1594336,10.22%,$0.001237
1534,DAXX,DaxxCoin,67887.7726148,-3.42%,$0.000130
1535,MSCN,Master Swiscoin,67270.2249867,12.60%,$0.001490
1536,FLM,FolmCoin,66345.2598488,-1.69%,$0.008327
1537,STV,Sativacoin,64808.1527878,-9.37%,$0.009133
1538,RPC,RonPaulCoin,64303.8814418,-4.78%,$0.065529
1539,CRC,CrowdCoin,64075.0970635,2.83%,$0.015394
1540,XSTC,Safe Trade Coin,63893.4483937,-3.42%,$0.000195
1541,DIN,Dinero,63490.1103384,-11.20%,$0.010165
1542,BOST,BoostCoin,62822.3910135,,$0.005299
1543,PGN,Pigeoncoin,62284.7953429,16.68%,$0.000067
1544,300,300 Token,62047.0538706,-4.97%,$206.82
1545,CNO,Coin(O),61809.9413373,-13.08%,$0.000586
1546,INFX,Influxcoin,60411.4540611,-2.00%,$0.036101
1547,BSTY,GlobalBoost-Y,60253.7018398,-1.76%,$0.003951
1548,ETHD,Ethereum Dark,59625.9283863,8.70%,$0.039751
1549,DDF,DigitalDevelo...,59149.7425601,,$0.011557
1550,CAT,Catcoin,59082.2134804,-6.79%,$0.008868
1551,SRC,SecureCoin,58130.9566225,1.83%,$0.006321
1552,DBTC,Debitcoin,57474.3009984,-1.63%,$0.003193
1553,SWING,Swing,56597.1655169,4.45%,$0.015574
1554,XCO,X-Coin,56494.6431071,-9.02%,$0.004562
1555,AREPA,Arepacoin,55152.2159184,-11.26%,$0.003916
1556,UET,Useless Ether...,53239.6426349,,$0.013425
1557,IQ,IQ.cash,53143.7466536,-3.73%,$0.020096
1558,CHAN,ChanCoin,52953.9628657,-24.88%,$0.005018
1559,MST,MustangCoin,52870.7484011,-3.18%,$0.083876
1560,AMS,AmsterdamCoin,52342.4536719,66.23%,$0.001043
1561,MCRN,MACRON,52317.2102513,,$0.000130
1562,8BIT,8Bit,51938.9111394,-3.43%,$0.035385
1563,PKB,ParkByte,51936.6423532,,$0.010902
1564,DLC,Dollarcoin,51550.4825001,-3.57%,$0.005661
1565,LEA,LeaCoin,51526.191865,,$0.000130
1566,VPRC,VapersCoin,51096.376735,,$0.000065
1567,DRM,Dreamcoin,50092.7953134,,$0.020071
1568,ACOIN,Acoin,48432.7952544,-2.97%,$0.039696
1569,XRH,Rhenium,48272.9114099,11.00%,$0.002024
1570,611,SixEleven,45815.8617755,-3.42%,$0.100093
1571,SPK,Sparks,44972.8754394,-10.29%,$0.012015
1572,ZUR,Zurcoin,44927.2498107,,$0.000513
1573,QBC,Quebecoin,44697.0389311,-25.45%,$0.002867
1574,GRN,Granite,44583.2932725,,$0.001092
1575,BUMBA,BumbaCoin,44099.3602435,-28.18%,$0.001890
1576,DTC,Datacoin,43503.034622,-7.96%,$0.001304
1577,NTO,Fujinto,42880.1317392,-3.42%,$0.000652
1578,$$$,Money,41863.3347082,-3.42%,$0.000912
1579,ENT,Eternity,41257.8070972,-17.60%,$0.008831
1580,TAJ,TajCoin,41253.3668491,8.03%,$0.003975
1581,DALC,Dalecoin,39969.4363103,-5.52%,$0.073047
1582,JS,JavaScript Token,39580.648927,464.63%,$0.004953
1583,SOIL,SOILcoin,39386.8087482,-3.42%,$0.006907
1584,CACH,CacheCoin,38843.559042,10.04%,$0.009259
1585,ERY,Eryllium,38489.5610647,5.78%,$0.002926
1586,ZMC,ZetaMicron,38395.5990155,,$0.000064
1587,GCC,GuccioneCoin,38357.145929,,$0.001891
1588,BITF,BitF,37038.1680059,-0.14%,$0.035776
1589,GP,GoldPieces,36684.7017938,-1.20%,$0.030065
1590,IMX,Impact,36293.7340545,-2.46%,$0.000329
1591,IMS,Independent M...,35336.4947198,-3.42%,$0.006582
1592,RED,RedCoin,33804.6608725,-15.50%,$0.000456
1593,EXN,ExchangeN,33234.1240186,-51.71%,$0.006516
1594,PXI,Prime-XI,33019.0860881,-3.19%,$0.001506
1595,BOAT,BOAT,32710.3595929,-3.42%,$0.000456
1596,ALL,Allion,32318.4748447,-7.04%,$0.005213
1597,NUKO,Nekonium,31281.3372769,-14.15%,$0.002607
1598,SOON,SoonCoin,30860.7879014,,$0.002476
1599,PLC,Polcoin,30715.2686027,-3.42%,$0.000391
1600,BENJI,BenjiRolls,30417.1853609,-7.36%,$0.001500
1601,NRO,Neuro,30357.5256518,-3.36%,$0.000521
1602,YTN,YENTEN,29427.4848679,-0.68%,$0.003478
1603,EUC,Eurocoin,29128.4689757,,$0.002346
1604,CMT,Comet,28911.9695762,7.80%,$0.033124
1605,CNNC,Cannation,28407.5594645,,$0.011469
1606,HBC,HomeBlockCoin,28368.6937218,-9.66%,$0.005674
1607,JOBS,JobsCoin,28351.4778407,-0.91%,$0.000267
1608,VTA,Virtacoin,27996.4818318,-6.17%,$0.000005
1609,ICOO,ICO OpenLedger,27528.7286179,0.24%,$0.059081
1610,ZYD,Zayedcoin,26854.0480264,-3.42%,$0.004301
1611,POS,PoSToken,26761.8012334,-3.54%,$0.025902
1612,BTPL,Bitcoin Planet,26604.3558933,122.97%,$0.003910
1613,VEC2,VectorAI,26137.6174244,-1.35%,$0.001464
1614,LTCR,Litecred,25607.2672765,-3.42%,$0.000847
1615,CPN,CompuCoin,25577.8856072,,$0.001304
1616,BTCONE,BitCoin One,25308.9362221,-1.75%,$0.002531
1617,PNX,Phantomx,24990.3318929,0.24%,$0.000806
1618,PIE,PIECoin,24867.102128,,$0.002250
1619,CF,Californium,24640.9534523,-3.83%,$0.010070
1620,PEX,PosEx,24390.781856,,$0.009942
1621,GPL,Gold Pressed ...,24239.0081692,3.74%,$0.094489
1622,COAL,BitCoal,23610.5820055,-21.26%,$0.005247
1623,VISIO,Visio,23372.0322733,-14.29%,$0.000456
1624,KNC,KingN Coin,23137.9971533,-1.29%,$11.52
1625,FLAX,Flaxscript,23102.0098249,,$0.004105
1626,ECO,EcoCoin,23048.9113376,-3.10%,$0.019680
1627,FUZZ,FuzzBalls,22976.2477504,-6.95%,$0.004757
1628,BNX,BnrtxCoin,22135.5563877,7.31%,$0.000652
1629,GRIM,Grimcoin,21854.2411163,8.50%,$0.000293
1630,BRAT,BROTHER,21054.7874859,-30.97%,$0.000132
1631,GRPH,Graphcoin,20910.6462645,-37.20%,$0.004694
1632,VLT,Veltor,20284.1318706,,$0.036558
1633,QBIC,Qbic,20138.1139642,-0.43%,$0.005691
1634,STR,Staker,19770.7617481,-8.56%,$0.030382
1635,ICON,Iconic,19406.0228901,-2.46%,$0.032731
1636,MAR,Marijuanacoin,19350.8184641,-6.50%,$0.011860
1637,MAY,Theresa May Coin,18895.2286284,-21.77%,$0.000261
1638,BTQ,BitQuark,18793.2074414,37.24%,$0.001759
1639,NTWK,Network Token,18755.6794703,,$0.001185
1640,BLN,Bolenum,17594.5362452,,$0.001759
1641,ROOFS,Roofs,16942.8867546,,$0.000130
1642,HONEY,Honey,16898.9041709,0.89%,$0.037063
1643,MILO,MiloCoin,16875.0428183,8.37%,$0.001564
1644,SONG,SongCoin,16580.204639,-5.68%,$0.000509
1645,PLNC,PLNcoin,16020.7574695,,$0.000937
1646,TRDT,Trident Group,15721.9218666,,$0.012961
1647,CRDNC,Credence Coin,15693.940047,0.16%,$0.004579
1648,ESC,Escroco,15443.5068583,,$0.007168
1649,WORM,HealthyWormCoin,15244.3262873,-2.26%,$0.000132
1650,ELS,Elysium,14963.705882,-8.78%,$0.001108
1651,ICOB,ICOBID,13921.5994492,,$0.000130
1652,CXT,Coinonat,13169.2500613,5.37%,$0.001527
1653,GEERT,GeertCoin,11943.6394877,,$0.002346
1654,BIP,BipCoin,11770.4835544,-11.40%,$0.007233
1655,LUNA,Luna Coin,11675.9360669,-14.02%,$0.006842
1656,PRC,PRCoin,11496.4295538,-12.19%,$0.000476
1657,URALS,UralsCoin,11105.4705796,0.59%,$0.001304
1658,SFC,Solarflarecoin,11087.694526,,$0.000787
1659,STARS,StarCash Network,10661.2018339,-29.35%,$0.011106
1660,KRONE,Kronecoin,10602.8626998,-4.01%,$0.001173
1661,LBTC,LiteBitcoin,10494.4974513,5.87%,$0.000363
1662,SOCC,SocialCoin,10468.483299,24.48%,$0.007559
1663,LTCU,LiteCoin Ultra,10191.1806274,-2.36%,$0.009882
1664,SCS,SpeedCash,10169.5008698,-14.52%,$0.017694
1665,ARB,ARbit,9924.23075157,-18.67%,$0.001043
1666,VOLT,Bitvolt,9722.81347094,,$0.000586
1667,IBANK,iBank,9410.71325527,,$0.002079
1668,PLACO,PlayerCoin,9154.37204459,,$0.000261
1669,WBB,Wild Beast Block,9104.45432936,-7.50%,$0.050047
1670,ATX,Artex Coin,8448.61671552,,$0.000450
1671,GLS,GlassCoin,7137.26233323,,$0.002315
1672,PCOIN,Pioneer Coin,6972.40252552,-10.85%,$0.002346
1673,RKC,Royal Kingdom...,6861.86913561,-10.32%,$0.002541
1674,VUC,Virta Unique ...,6231.7134,,$0.000099
1675,PONZI,PonziCoin,5619.61815927,,$0.006526
1676,ARGUS,Argus,5253.72367387,-11.94%,$0.004575
1677,SLEVIN,Slevin,4561.54643552,-3.42%,$0.000065
1678,ITZ,Interzone,4147.64808465,0.78%,$0.001564
1679,CTIC2,Coimatic 2.0,3527.44385736,-3.42%,$0.000261
1680,CONX,Concoin,3492.00267586,-2.06%,$0.004692
1681,COUPE,Coupecoin,3344.31973362,-9.06%,$0.000015
1682,BAS,BitAsean,3264.43595461,-5.50%,$0.000653
1683,DOLLAR,Dollar Online,3260.47195245,-1.37%,$0.004326
1684,BSC,BowsCoin,3255.04927103,-3.42%,$0.000586
1685,ACP,AnarchistsPrime,3150.30900087,6.24%,$0.000717
1686,CTIC3,Coimatic 3.0,2944.81988553,,$0.001303
1687,WOMEN,WomenCoin,2881.62013206,,$0.000065
1688,MGM,Magnum,2637.86171036,,$0.000586
1689,VLTC,Vault Coin,1979.53495061,,$0.000065
1690,SANDG,Save and Gain,1797.45784568,-7.41%,$0.000586
1691,ADN,Adrenaline,1619.94477978,-3.36%,$0.000130
1692,AI,POLY AI,281.021478877,82.46%,$0.000123
1693,LVPS,LevoPlus,137.418764916,,$0.000067
1694,HMC,HarmonyCoin,131.774299892,-13.00%,$0.000235
1695,CKUSD,CK USD,?,-0.01%,$0.989932
1696,ZB,ZB,?,-3.88%,$0.257311
1697,ONG,ONG,?,10.55%,$2.41
1698,XIN,Infinity Econ...,?,-3.27%,$0.004633
1699,PAI,Project Pai,?,-4.51%,$0.189881
1700,PAX,Paxos Standar...,?,0.16%,$1.00
1701,PLY,PlayCoin,?,-6.03%,$0.150830
1702,BU,BUMO,?,-3.01%,$0.207771
1703,INB,Insight Chain,?,-5.90%,$0.363705
1704,HYC,HYCON,?,2.20%,$0.021328
1705,CONI,Coni,?,-12.81%,$0.021748
1706,KNOW,KNOW,?,-1.34%,$0.021291
1707,EDU,EduCoin,?,-3.05%,$0.000451
1708,ETZ,Ether Zero,?,5.88%,$0.173070
1709,SBTC,Super Bitcoin,?,-5.35%,$5.53
1710,USE,Usechain Token,?,-0.98%,$0.001741
1711,NPXSXEM,Pundi X NEM,?,-6.26%,$0.000864
1712,FIL,Filecoin [Fut...,?,-2.66%,$3.60
1713,BLACK,eosBLACK,?,19.13%,$0.078198
1714,DFT,DigiFinexToken,?,-0.09%,$0.205604
1715,CAN,Content and A...,?,-0.76%,$0.005133
1716,TMTG,The Midas Tou...,?,-5.84%,$0.061459
1717,FTO,FuturoCoin,?,13.10%,$8.00
1718,SHE,ShineChain,?,7.83%,$0.001556
1719,GSE,GSENetwork,?,11.39%,$0.006305
1720,PNT,Penta,?,3.70%,$0.001110
1721,XPX,ProximaX,?,-3.47%,$0.003749
1722,SDA,Six Domain Chain,?,-1.46%,$0.008711
1723,IQ,Everipedia,?,-4.71%,$0.009501
1724,SAC,Smart Applica...,?,-5.77%,$3.29
1725,INSUR,InsurChain,?,15.41%,$0.000987
1726,UC,YouLive Coin,?,-8.20%,$0.000509
1727,AVH,Animation Vis...,?,-7.81%,$0.001368
1728,SOP,SoPay,?,-0.05%,$0.006604
1729,UST,Ultra Salescloud,?,-2.47%,$0.048803
1730,MEET,CoinMeet,?,-2.63%,$0.017437
1731,LIGHT,LightChain,?,-4.99%,$0.000141
1732,SDS,Alchemint Sta...,?,5.50%,$0.008289
1733,MOF,Molecular Future,?,-5.05%,$0.115363
1734,UBEX,Ubex,?,-4.20%,$0.011946
1735,HDAC,Hdac,?,-8.59%,$0.047023
1736,INO,INO COIN,?,1.57%,$0.438600
1737,KBC,Karatgold Coin,?,16.02%,$0.015692
1738,TV,Ti-Value,?,-9.43%,$0.055510
1739,BUT,BitUP Token,?,-2.38%,$0.005553
1740,KCASH,Kcash,?,-3.32%,$0.017346
1741,TOPC,TopChain,?,-3.18%,$0.010616
1742,INCX,International...,?,-5.68%,$0.003573
1743,MCC,Moving Cloud ...,?,-1.23%,$0.016085
1744,TCN,TCOIN,?,3.51%,$0.387990
1745,EDS,Endorsit,?,-1.51%,$0.000094
1746,UCT,Ubique Chain ...,?,-4.28%,$0.020605
1747,DACC,DACC,?,1.01%,$0.000457
1748,EXT,Experience Token,?,-3.27%,$0.000392
1749,INC,Influence Chain,?,1.32%,$0.036994
1750,EDN,Eden,?,-6.29%,$0.025157
1751,ABX,Arbidex,?,-5.11%,$0.057919
1752,RRC,RRCoin,?,-5.10%,$0.007416
1753,SHOW,Show,?,-5.72%,$0.001306
1754,OF,OFCOIN,?,-9.56%,$0.000365
1755,MXM,Maximine Coin,?,4.09%,$0.005091
1756,TRIO,Tripio,?,-9.16%,$0.001396
1757,FMF,Formosa Finan...,?,-11.43%,$0.007561
1758,C2P,Coin2Play,?,-3.04%,$0.064566
1759,MAS,MidasProtocol,?,21.26%,$0.021820
1760,BCV,BitCapitalVendor,?,-6.32%,$0.004489
1761,ANON,ANON,?,10.22%,$0.826739
1762,HIT,HitChain,?,-5.68%,$0.000285
1763,PSM,PRASM,?,-20.68%,$0.001970
1764,IIC,Intelligent I...,?,-1.78%,$0.000303
1765,FOIN,FOIN,?,0.16%,$582.85
1766,QNT,Quant,?,-10.63%,$1.16
1767,UBTC,United Bitcoin,?,-16.68%,$3.52
1768,GET,Themis,?,-2.93%,$0.004814
1769,YCC,Yuan Chain Coin,?,-9.08%,$0.012662
1770,MT,MyToken,?,-0.35%,$0.003811
1771,ZP,Zen Protocol,?,-9.03%,$0.393066
1772,CIT,CariNet,?,1.19%,$0.034921
1773,ABDT,Atlantis Blue...,?,-4.35%,$0.019428
1774,BOE,Bodhi [ETH],?,16.92%,$0.043978
1775,XMC,Monero Classic,?,2.97%,$1.45
1776,WC,WINCOIN,?,-1.67%,$0.146456
1777,STC,StarChain,?,-6.30%,$0.008237
1778,SEER,SEER,?,-5.94%,$0.001881
1779,MEX,MEX,?,-8.10%,$0.000873
1780,GARD,Hashgard,?,-1.16%,$0.000143
1781,WIN,WinToken,?,-1.77%,$0.000495
1782,WT,WeToken,?,-3.86%,$0.005069
1783,COU,Couchain,?,-9.54%,$0.000029
1784,OPEN,Open Platform,?,-4.49%,$0.010122
1785,IDT,InvestDigital,?,-5.16%,$0.007599
1786,UIP,UnlimitedIP,?,-2.58%,$0.005021
1787,LXT,Litex,?,-7.28%,$0.006546
1788,MLC,Mallcoin,?,-0.88%,$0.072951
1789,FAIR,FairGame,?,0.80%,$0.005251
1790,SCC,StockChain,?,-6.26%,$0.002392
1791,CAR,CarBlock,?,-14.52%,$0.002723
1792,MAG,Maggie,?,-6.30%,$0.002007
1793,DAPS,DAPS Token,?,-3.62%,$0.000196
1794,XUC,Exchange Union,?,1.93%,$4.47
1795,EGCC,Engine,?,-6.27%,$0.000779
1796,ICR,InterCrone,?,-3.40%,$0.283280
1797,ATCC,ATC Coin,?,-4.38%,$0.009319
1798,BCX,BitcoinX,?,26.07%,$0.005569
1799,WIKI,Wiki Token,?,-5.46%,$0.864102
1800,DAC,Davinci Coin,?,-9.56%,$0.004420
1801,DX,DxChain Token,?,-3.48%,$0.000394
1802,PCO,Pecunio,?,-10.21%,$0.073330
1803,CRE,Cybereits,?,-14.34%,$0.006935
1804,READ,Read,?,-2.14%,$0.003957
1805,OC,OceanChain,?,-4.08%,$0.000674
1806,MCT,Master Contra...,?,-4.16%,$0.002508
1807,TOS,ThingsOperati...,?,-4.52%,$0.013910
1808,EPLUS,EPLUS Coin,?,-4.77%,$1.98
1809,GTM,Gentarium,?,1.18%,$1.39
1810,SLT,Social Lendin...,?,-5.54%,$0.004802
1811,BIFI,Bitcoin File,?,2.62%,$0.004088
1812,EJOY,EJOY,?,125.49%,$0.000182
