,ABV,Coin,Market Cap,Percent Change,Price
1361,WDC,WorldCoin,376140.742661,-2.40%,$0.003145
1362,DP,DigitalPrice,373299.300097,19.53%,$0.018872
1363,CDN,Canada eCoin,370728.230008,-10.13%,$0.003806
1364,RIYA,Etheriya,368332.048685,,$0.232896
1365,OPC,OP Coin,365384.27036,-24.04%,$0.000197
1366,WELL,WELL,364581.727058,-44.12%,$0.005634
1367,STAK,STRAKS,358133.313998,3.05%,$0.042019
1368,BTI,Bitcoin Instant,344631.455581,-0.35%,$0.002556
1369,MAO,Mao Zedong,342877.658227,2.21%,$0.054510
1370,MAZA,MAZA,340702.208327,,$0.000323
1371,KNDC,KanadeCoin,340174.555487,-5.25%,$0.000062
1372,DGC,Digitalcoin,339685.614326,-6.03%,$0.011180
1373,BRIA,BriaCoin,339294.453177,-0.81%,$0.456390
1374,UTC,UltraCoin,338059.435638,12.09%,$0.007076
1375,TSE,Tattoocoin (S...,337676.650577,,$0.003734
1376,TROLL,Trollcoin,335387.717587,6.44%,$0.000578
1377,FT,Fabric Token,328562.752748,-4.28%,$0.013360
1378,BBI,BelugaPay,311591.937921,,$0.062967
1379,LANA,LanaCoin,308015.496235,-2.83%,$0.000319
1380,TRK,Truckcoin,307273.18815,-0.37%,$0.001441
1381,HODL,HOdlcoin,304685.423612,14.96%,$0.001310
1382,NKA,IncaKoin,301013.17211,-1.47%,$0.000017
1383,MAGE,MagicCoin,296779.879662,,$0.039638
1384,PIGGY,Piggycoin,289491.775986,-1.83%,$0.000590
1385,GRWI,Growers Inter...,288491.281002,9.91%,$0.241102
1386,DSH,Dashcoin,281415.854268,0.06%,$0.016012
1387,XPTX,PlatinumBAR,278790.863594,8.56%,$0.181321
1388,ZNY,Bitzeny,278618.823564,-24.44%,$0.003685
1389,SKC,Skeincoin,274638.68031,-4.84%,$0.020376
1390,BITBTC,bitBTC,272274.283843,-9.73%,$6050.90
1391,EL,Elcoin,268047.161419,-0.10%,$0.023914
1392,OPAL,Opal,267968.242034,26.89%,$0.017690
1393,SNRG,Synergy,266507.669929,17.67%,$0.066106
1394,DML,Decentralized...,265532.75469,-20.02%,$0.005377
1395,STRC,StarCredits,261510.429393,-0.29%,$0.058113
1396,FRST,FirstCoin,256630.23398,4.15%,$0.008223
1397,ESZ,EtherSportz,253867.456645,,$0.051374
1398,HBN,HoboNickels,253792.589893,,$0.003956
1399,BTB,BitBar,253068.734263,-4.35%,$6.53
1400,BTM,Bitmark,251395.549754,1.98%,$0.025616
1401,PXC,Phoenixcoin,241933.030429,-0.78%,$0.003466
1402,MCI,Musiconomi,240121.090685,,$0.008672
1403,ELE,Elementrem,240065.603176,-0.37%,$0.009172
1404,EBCH,EBCH,239691.268551,,$0.025814
1405,MOIN,Moin,238202.868138,-11.88%,$0.030206
1406,EDRC,EDRCoin,235946.507117,-8.78%,$0.084746
1407,ACC,Accelerator N...,235437.936486,0.00%,$0.406979
1408,BRO,Bitradio,229686.472313,-2.21%,$0.033671
1409,NOBS,No BS Crypto,229048.179253,-0.41%,$0.000327
1410,BITGOLD,bitGold,227431.292061,0.29%,$1200.26
1411,GNR,Gainer,222485.939514,-8.12%,$0.023838
1412,SGP,SGPay,222087.191242,-1.21%,$0.111044
1413,BITS,Bitstar,220659.784645,-1.72%,$0.011181
1414,IETH,iEthereum,219130.936604,7.75%,$0.012186
1415,BTWTY,Bit20,217595.346049,-9.04%,"$214,169"
1416,DIX,Dix Asset,216208.138528,31.79%,$0.000002
1417,LINX,Linx,215810.963088,-2.22%,$0.007266
1418,CDX,Commodity Ad ...,215746.261686,-26.05%,$0.006628
1419,BLC,Blakecoin,214920.66743,23.92%,$0.010981
1420,RNS,Renos,214167.614005,,$0.006421
1421,Q2C,QubitCoin,211888.556084,-0.57%,$0.000850
1422,PUT,PutinCoin,211573.238655,1.13%,$0.000382
1423,TRUMP,TrumpCoin,210839.512652,-6.48%,$0.031931
1424,CMM,Commercium,209633.080111,-22.29%,$0.007665
1425,MANNA,Manna,209324.41868,-16.34%,$0.000721
1426,MTNC,Masternodecoin,207912.956428,36.70%,$0.003865
1427,ORI,Origami,207365.569076,,$0.049070
1428,FST,Fastcoin,206162.030305,-0.10%,$0.001314
1429,BTRN,Biotron,203848.713236,52.23%,$0.006240
1430,ASAFE2,AllSafe,202885.167427,10.90%,$0.021457
1431,CSTL,Castle,201689.993095,-9.00%,$0.019953
1432,FYN,FundYourselfNow,201045.792529,,$0.229108
1433,BSM,Bitsum,200728.587692,22.61%,$0.000196
1434,HNC,Helleniccoin,199883.223745,-36.08%,$0.002942
1435,INSN,InsaneCoin,197888.70663,1.20%,$0.008640
1436,FLIK,FLiK,197062.029569,2.68%,$0.003278
1437,BTCS,Bitcoin Scrypt,193515.213962,2.49%,$0.010985
1438,CROAT,CROAT,193488.576646,-5.64%,$0.003734
1439,DGPT,DigiPulse,193026.671747,0.00%,$0.085304
1440,DTEM,Dystem,192190.824039,4.89%,$0.065517
1441,ITI,iTicoin,192174.961504,12.70%,$6.01
1442,NBR,Niobio Cash,189922.715877,-16.58%,$0.001728
1443,SDRN,Senderon,189191.817257,-0.37%,$0.004259
1444,TEK,TEKcoin,184925.127394,-20.33%,$0.000131
1445,TDX,Tidex Token,182092.699122,3.52%,$0.019158
1446,GUN,Guncoin,179284.540991,8.47%,$0.000785
1447,RBIES,Rubies,177885.562842,,$0.017079
1448,BTCR,Bitcurrency,177784.970643,,$0.001048
1449,CRM,Cream,177513.960674,12.91%,$0.003935
1450,ZZC,ZoZoCoin,177207.746446,130.92%,$0.091040
1451,MEC,Megacoin,176309.690024,,$0.004708
1452,IRL,IrishCoin,170123.833909,,$0.004717
1453,ECASH,Ethereum Cash,169976.817297,-0.37%,$0.012055
1454,EBET,EthBet,169113.254045,-1.34%,$0.019884
1455,NYAN,Nyancoin,168861.568544,-0.57%,$0.000523
1456,MNE,Minereum,168247.429908,-14.40%,$0.041894
1457,FUNK,The Cypherfunks,168110.686535,-1.58%,$0.000003
1458,TRI,Triangles,167391.039844,-0.24%,$1.38
1459,NET,NetCoin,166682.632387,,$0.000212
1460,TALK,BTCtalkcoin,166500.392452,-0.57%,$0.002550
1461,ETG,Ethereum Gold,165496.459146,-10.23%,$0.013791
1462,TTC,TittieCoin,164754.402617,-33.71%,$0.000131
1463,USC,Ultimate Secu...,163029.378371,-51.05%,$0.015762
1464,XJO,Joulecoin,158996.028745,-1.81%,$0.004316
1465,GAP,Gapcoin,157863.202067,,$0.011312
1466,NETKO,Netko,156910.305925,,$0.024844
1467,XPY,PayCoin,156650.543977,-0.32%,$0.013110
1468,HAL,Halcyon,156393.604648,-0.03%,$0.024521
1469,CHESS,ChessCoin,155762.409031,36.99%,$0.002883
1470,UCOM,UCOM,155174.661046,-7.63%,$0.072724
1471,MAC,Machinecoin,151374.273682,-1.48%,$0.007062
1472,CCO,Ccore,151360.992577,42.64%,$0.089036
1473,WILD,Wild Crypto,150052.405077,7.61%,$0.006156
1474,BDL,Bitdeal,149547.974846,-20.91%,$0.000852
1475,SUPER,SuperCoin,146006.522933,-15.58%,$0.002942
1476,UIS,Unitus,144404.43894,-20.91%,$0.002289
1477,NMS,Numus,144237.437491,10.13%,$0.052433
1478,SLG,Sterlingcoin,143001.463265,,$0.033719
1479,RBT,Rimbit,142114.286266,6.78%,$0.000719
1480,VOT,VoteCoin,141489.792546,-7.65%,$0.003631
1481,MBRS,Embers,140861.146002,-0.37%,$0.002817
1482,PR,Prototanium,138497.735519,-5.29%,$0.702662
1483,KUSH,KushCoin,136868.816381,,$0.024351
1484,DMB,Digital Money...,134517.331097,4.16%,$0.001507
1485,QVT,Qvolta,132554.720295,-2.31%,$0.017849
1486,VIDZ,PureVidz,131611.990072,-0.15%,$0.001051
1487,CTX,CarTaxi Token,130798.235386,16.46%,$0.003276
1488,BITEUR,bitEUR,130710.528593,7.77%,$1.21
1489,EVIL,Evil Coin,129455.716098,,$0.006159
1490,CNT,Centurion,127207.743304,89.44%,$0.001638
1491,SMC,SmartCoin,126567.836038,0.66%,$0.005035
1492,KED,Darsek,125610.780651,,$0.005241
1493,VRS,Veros,124888.974998,-2.32%,$0.007894
1494,BANK,Bank Coin,124273.992258,-0.08%,$0.020106
1495,MARS,Marscoin,123890.997841,-3.56%,$0.004381
1496,IBTC,iBTC,123810.763565,-24.18%,$0.006712
1497,REC,Regalcoin,123517.749625,-13.79%,$0.009651
1498,BWS,Bitcoin W Spe...,122703.818848,-14.53%,$0.001175
1499,PAK,Pakcoin,121883.710565,7.43%,$0.001965
1500,GRMD,GreenMed,120777.994758,-6.54%,$0.009829
1501,XLC,Leviar,120481.152386,13.51%,$0.009107
1502,EMD,Emerald Crypto,120003.434582,,$0.006277
1503,BLZ,BlazeCoin,119806.660015,0.90%,$0.000197
1504,SCRT,SecretCoin,119609.805094,,$0.028285
1505,CARE,Carebit,119180.689325,-95.08%,$0.001164
1506,BTCRED,Bitcoin Red,118478.413035,0.29%,$0.005765
1507,DELTA,DeltaChain,117758.306636,3.02%,$0.000026
1508,SHDW,Shadow Token,115681.927194,40.39%,$0.016526
1509,GOLF,Golfcoin,114748.031541,-0.37%,$0.000066
1510,ATOM,Atomic Coin,111320.537914,-0.57%,$0.006028
1511,TKR,CryptoInsight,110732.04563,-1.40%,$0.008838
1512,GB,GoldBlocks,110457.389366,-0.68%,$0.007097
1513,KURT,Kurrent,108551.527085,-8.41%,$0.001769
1514,PHS,Philosopher S...,107702.906215,,$0.017908
1515,CJ,Cryptojacks,106548.309275,13.07%,$0.000262
1516,ARI,Aricoin,106388.483871,-13.00%,$0.000458
1517,TGC,Tigercoin,105592.529512,-0.32%,$0.002425
1518,XBL,Billionaire T...,104922.166122,19.95%,$0.032103
1519,BOLI,Bolivarcoin,104858.987551,10.16%,$0.008843
1520,TOKC,TOKYO,101940.945078,-1.66%,$0.000524
1521,LTB,LiteBar,97715.3812876,,$0.102006
1522,PAXEX,PAXEX,97156.7289177,12.11%,$0.008490
1523,J,Joincoin,95376.4861155,-0.37%,$0.029941
1524,TIT,Titcoin,94805.9628888,-3.69%,$0.001900
1525,FNTB,Fintab,94690.2194244,1.19%,$0.034069
1526,CCT,Crystal Clear ,94463.2307003,-8.85%,$0.018083
1527,POST,PostCoin,94112.1644852,6.06%,$0.005931
1528,JEW,Shekel,91624.5255668,-6.85%,$0.000756
1529,CCN,CannaCoin,91190.1557376,-2.03%,$0.019393
1530,SPACE,SpaceCoin,90917.6325888,-0.67%,$0.003734
1531,DGS,Dragonglass,90728.6085733,-0.37%,$0.000852
1532,DRXNE,DROXNE,89247.3981158,,$0.001114
1533,CJT,ConnectJob,88714.822844,8.69%,$0.000786
1534,JIN,Jin Coin,88191.8351967,-0.26%,$0.008854
1535,XCXT,CoinonatX,87051.6624396,-0.33%,$0.004455
1536,ICN,iCoin,86451.1298917,,$0.002891
1537,PASL,Pascal Lite,85608.2604161,-0.30%,$0.017046
1538,ARCO,AquariusCoin,85397.330565,14.01%,$0.043837
1539,SIGT,Signatum,84888.3767853,,$0.000786
1540,CNO,Coin(O),82861.9187925,,$0.000786
1541,MOJO,MojoCoin,82196.0407861,-0.58%,$0.006701
1542,EUNO,EUNO,81374.4971412,0.97%,$0.010286
1543,TOK,Tokugawa,80321.8295961,0.28%,$0.078620
1544,WGO,WavesGo,79561.0192635,-11.38%,$0.009155
1545,GMCN,GambleCoin,75100.6399215,12.08%,$0.014741
1546,XRE,RevolverCoin,74438.2786713,-0.37%,$0.003210
1547,BIGUP,BigUp,74091.1782307,-3.96%,$0.000035
1548,HC,Harvest Maste...,74009.7844851,-3.17%,$0.020376
1549,CRC,CrowdCoin,73808.709716,-5.60%,$0.017388
1550,XCT,C-Bit,72290.0138348,-12.82%,$0.000459
1551,C2,Coin2.1,71907.5847646,-0.18%,$0.000919
1552,ARION,Arion,71008.3980275,-6.97%,$0.012311
1553,XBTC21,Bitcoin 21,70616.1882861,-0.37%,$0.089037
1554,DAXX,DaxxCoin,68254.3377431,-27.55%,$0.000131
1555,GLT,GlobalToken,67496.3111857,-9.27%,$0.001966
1556,NOX,Nitro,66395.3281439,14.70%,$0.006544
1557,QTL,Quatloo,66248.8742067,0.40%,$0.008583
1558,DDF,DigitalDevelo...,65588.1463205,-1.40%,$0.012814
1559,STV,Sativacoin,65179.628164,-0.23%,$0.009185
1560,300,300 Token,64924.7956284,,$216.42
1561,JS,JavaScript Token,64542.0187407,,$0.008076
1562,NEVA,NevaCoin,64465.6431817,-4.66%,$0.018872
1563,SWING,Swing,64442.9163035,,$0.017690
1564,RPC,RonPaulCoin,64319.3504717,-0.66%,$0.065388
1565,XSTC,Safe Trade Coin,63577.2045595,,$0.000195
1566,HVCO,High Voltage,63336.9666049,-0.68%,$0.042389
1567,PKB,ParkByte,62209.362406,,$0.013058
1568,PASS,Wisepass,62201.1999662,110.12%,$0.010055
1569,FLM,FolmCoin,62057.5693114,-2.99%,$0.007611
1570,INFX,Influxcoin,61943.6324709,9.30%,$0.037017
1571,FANS,Fantasy Cash,61141.4919675,-7.79%,$0.013038
1572,DUO,ParallelCoin,60751.9940158,-2.08%,$0.193036
1573,PGN,Pigeoncoin,60476.2761557,-31.08%,$0.000066
1574,ETHD,Ethereum Dark,60242.7087205,-0.53%,$0.040162
1575,BSTY,GlobalBoost-Y,59779.0915486,-2.39%,$0.003908
1576,CAT,Catcoin,59250.0784099,-1.29%,$0.008893
1577,BOST,BoostCoin,59031.7631064,28.34%,$0.004979
1578,DBTC,Debitcoin,57759.1336404,,$0.003209
1579,888,OctoCoin,57527.8923862,-0.57%,$0.001046
1580,ZBA,Zoomba,57498.7939416,-8.92%,$0.010276
1581,611,SixEleven,56858.9771893,-0.69%,$0.124089
1582,MSCN,Master Swiscoin,56195.2822474,-0.37%,$0.001245
1583,BUMBA,BumbaCoin,55118.7386593,-0.23%,$0.002362
1584,MST,MustangCoin,55091.6385204,-0.37%,$0.087399
1585,SRC,SecureCoin,54358.8431237,-3.77%,$0.005885
1586,UET,Useless Ether...,53239.6426349,,$0.013425
1587,LEA,LeaCoin,52396.6155487,,$0.000132
1588,8BIT,8Bit,52291.4616611,-6.44%,$0.035625
1589,ZUR,Zurcoin,51684.7262227,,$0.000590
1590,VPRC,VapersCoin,51096.376735,,$0.000065
1591,QBC,Quebecoin,50966.14491,-7.93%,$0.003269
1592,DRM,Dreamcoin,50709.9264441,-0.69%,$0.020310
1593,CHAN,ChanCoin,50219.5772709,-3.06%,$0.004717
1594,ERY,Eryllium,47413.0347514,-21.35%,$0.003603
1595,BERN,BERNcash,46670.4430095,-9.43%,$0.000655
1596,ACOIN,Acoin,46241.4137465,-6.89%,$0.037900
1597,GRN,Granite,44622.3649955,,$0.001092
1598,MORE,Mithril Ore,44320.9667188,-43.73%,$4.42
1599,DTC,Datacoin,43985.6732953,0.02%,$0.001316
1600,IMX,Impact,43482.270313,-0.10%,$0.000394
1601,NTO,Fujinto,43111.666232,-0.37%,$0.000655
1602,HTH,Help The Home...,43004.8259784,-1.74%,$0.000131
1603,DLC,Dollarcoin,42278.523679,2.32%,$0.004643
1604,XRH,Rhenium,41371.1190626,-9.92%,$0.001703
1605,SOON,SoonCoin,41023.7360322,0.11%,$0.003292
1606,CACH,CacheCoin,40484.5480115,4.37%,$0.009650
1607,JIYO,Jiyo,40240.0913791,,$0.006597
1608,ICOO,ICO OpenLedger,38902.2853386,-70.09%,$0.083490
1609,RED,RedCoin,38766.2894535,-0.57%,$0.000523
1610,ZMC,ZetaMicron,38760.685882,,$0.000065
1611,TAJ,TajCoin,37513.087702,-2.34%,$0.003596
1612,DALC,Dalecoin,37389.1936889,3.32%,$0.068331
1613,FUZZ,FuzzBalls,36171.0815599,-0.10%,$0.007489
1614,GCC,GuccioneCoin,36039.7948448,0.03%,$0.001777
1615,$$$,Money,36005.8223238,-14.77%,$0.000785
1616,GRPH,Graphcoin,35891.01187,-25.43%,$0.007600
1617,AREPA,Arepacoin,35729.93395,2.29%,$0.002522
1618,IMS,Independent M...,35729.4037613,,$0.006655
1619,SOCC,SocialCoin,35707.4893472,19.13%,$0.008304
1620,ENT,Eternity,34717.3164315,-40.25%,$0.007406
1621,GP,GoldPieces,34214.85587,0.22%,$0.028041
1622,HBC,HomeBlockCoin,34068.742289,12.62%,$0.006814
1623,NUKO,Nekonium,33809.0114481,7.10%,$0.002817
1624,EXN,ExchangeN,33703.830889,,$0.006609
1625,DRS,Digital Rupees,33400.515509,,$0.000065
1626,BOAT,BOAT,32838.5364147,-30.40%,$0.000458
1627,ALL,Allion,32429.2243559,0.10%,$0.005231
1628,PXI,Prime-XI,32143.4473036,-4.07%,$0.001466
1629,EUC,Eurocoin,31663.9774961,,$0.002550
1630,BRAT,BROTHER,31431.7673624,-0.42%,$0.000196
1631,SOIL,SOILcoin,31319.1465331,4.19%,$0.005493
1632,PLC,Polcoin,30820.5242189,-0.57%,$0.000392
1633,PNX,Phantomx,30757.2826749,22.21%,$0.000983
1634,AMMO,Ammo Reloaded,30698.5844844,,$0.000395
1635,BLN,Bolenum,30669.4860288,14.16%,$0.003067
1636,LTCR,Litecred,29648.0985058,-0.57%,$0.000981
1637,AMS,AmsterdamCoin,29642.6195392,-0.23%,$0.000590
1638,DACH,DACH Coin,29266.9873737,-17.62%,$0.019590
1639,NYEX,Nyerium,28532.1090463,-1.93%,$0.001687
1640,B@,Bankcoin,28507.8010041,-8.09%,$0.002770
1641,YTN,YENTEN,28454.3945502,-0.76%,$0.003363
1642,CMT,Comet,28405.6178313,9.98%,$0.032544
1643,VEC2,VectorAI,28229.5330046,,$0.001579
1644,JOBS,JobsCoin,27729.6612013,32.57%,$0.000262
1645,TRDT,Trident Group,27191.309385,,$0.022416
1646,VTA,Virtacoin,26994.7889518,-1.60%,$0.000005
1647,NRO,Neuro,26858.2555096,-22.51%,$0.000459
1648,POS,PoSToken,26744.5913038,,$0.025902
1649,MCRN,MACRON,26248.2458883,,$0.000065
1650,VISIO,Visio,25865.955818,9.65%,$0.000505
1651,PIE,PIECoin,24867.102128,,$0.002250
1652,CAB,Cabbage,24716.7516831,-10.51%,$0.002354
1653,PEX,PosEx,24703.617052,-0.58%,$0.010070
1654,CF,Californium,24640.3899511,-15.86%,$0.010070
1655,ZYD,Zayedcoin,24176.4981105,-0.20%,$0.003872
1656,CNNC,Cannation,23646.1160199,,$0.009547
1657,FLAX,Flaxscript,23340.8074279,,$0.004148
1658,GPL,Gold Pressed ...,23109.3770399,-0.42%,$0.090086
1659,COAL,BitCoal,22793.5299735,-1.16%,$0.005065
1660,BNX,BnrtxCoin,22255.0789874,,$0.000655
1661,GOSS,Gossipcoin,22184.3028116,-3.12%,$0.000407
1662,ECO,EcoCoin,21509.016058,0.08%,$0.018362
1663,KNC,KingN Coin,21322.4912682,,$10.61
1664,ICOB,ICOBID,20792.2702977,,$0.000194
1665,CPN,CompuCoin,20385.0225516,,$0.001039
1666,BENJI,BenjiRolls,19887.2818619,,$0.000981
1667,GRIM,Grimcoin,19866.0224945,24.19%,$0.000262
1668,MAR,Marijuanacoin,19455.3046621,-5.16%,$0.011924
1669,ICON,Iconic,19422.9056607,-0.52%,$0.032760
1670,MAY,Theresa May Coin,19363.8170041,-20.45%,$0.000262
1671,NTWK,Network Token,18755.6794703,,$0.001185
1672,QBIC,Qbic,18034.5056944,-33.15%,$0.004979
1673,ADCN,Asiadigicoin,17932.1799481,-12.02%,$0.000719
1674,PLNC,PLNcoin,17879.3466285,-16.27%,$0.001046
1675,VLT,Veltor,17414.8807582,-0.15%,$0.031386
1676,ROOFS,Roofs,16797.3745307,,$0.000129
1677,MILO,MiloCoin,15656.3166697,,$0.001451
1678,HONEY,Honey,15568.3079976,8.80%,$0.034144
1679,ESC,Escroco,15443.5068583,,$0.007168
1680,BTQ,BitQuark,15392.609316,-7.68%,$0.001439
1681,SONG,SongCoin,14905.7175392,-4.03%,$0.000458
1682,LBTC,LiteBitcoin,13264.1024922,6.73%,$0.000458
1683,BTPL,Bitcoin Planet,12902.8366785,-27.91%,$0.001896
1684,BIP,BipCoin,12662.0490396,-4.58%,$0.007781
1685,CXT,Coinonat,12404.8324735,-4.89%,$0.001439
1686,KRONE,Kronecoin,11962.241444,4.67%,$0.001308
1687,URALS,UralsCoin,11880.4759517,-1.78%,$0.001376
1688,STARS,StarCash Network,11677.9814946,,$0.012166
1689,GEERT,GeertCoin,11651.6634879,,$0.002289
1690,PLACO,PlayerCoin,11523.8419318,,$0.000328
1691,SFC,Solarflarecoin,11110.6837752,,$0.000789
1692,LTCU,LiteCoin Ultra,11076.3995173,18.35%,$0.010740
1693,VOLT,Bitvolt,10867.9652173,10.71%,$0.000655
1694,LUNA,Luna Coin,10697.4922114,-2.95%,$0.006269
1695,DOLLAR,Dollar Online,9364.73941325,155.30%,$0.012424
1696,ARB,ARbit,9344.00329753,-7.34%,$0.000982
1697,IBANK,iBank,9223.09582886,,$0.002038
1698,SLEVIN,Slevin,9179.92963824,-0.29%,$0.000131
1699,CRDNC,Credence Coin,9046.1233662,,$0.002640
1700,ELS,Elysium,8852.96753571,-0.50%,$0.000654
1701,ATX,Artex Coin,8448.61671552,,$0.000450
1702,WBB,Wild Beast Block,8314.87225071,-1.88%,$0.045706
1703,GLS,GlassCoin,8264.30306537,,$0.002681
1704,PCOIN,Pioneer Coin,7773.66186185,10.48%,$0.002616
1705,WORM,HealthyWormCoin,7648.19969802,,$0.000066
1706,RKC,Royal Kingdom...,6389.96426173,-0.03%,$0.002367
1707,VUC,Virta Unique ...,6231.7134,,$0.000099
1708,ARGUS,Argus,5267.18216599,4.53%,$0.004587
1709,PONZI,PonziCoin,5032.27190328,-0.15%,$0.005844
1710,CREVA,CrevaCoin,4759.05545858,-0.29%,$0.000131
1711,CTIC2,Coimatic 2.0,4435.51871454,-0.32%,$0.000328
1712,ITZ,Interzone,4161.86131716,-0.57%,$0.001569
1713,BSC,BowsCoin,3992.02678164,-0.57%,$0.000719
1714,GSR,GeyserCoin,3337.07579709,14.69%,$0.071208
1715,BAS,BitAsean,3314.42572357,-1.39%,$0.000663
1716,CONX,Concoin,3231.17647818,,$0.004341
1717,MGM,Magnum,3191.25714375,,$0.000710
1718,COUPE,Coupecoin,3029.76012568,-0.92%,$0.000014
1719,WOMEN,WomenCoin,2898.9069907,-0.31%,$0.000066
1720,ACP,AnarchistsPrime,2586.3582555,-0.57%,$0.000588
1721,ADN,Adrenaline,2453.22199197,0.22%,$0.000197
1722,NANOX,Project-X,2251.72049519,12.18%,$28770.83
1723,CTIC3,Coimatic 3.0,2216.18343412,-6.78%,$0.000981
1724,SANDG,Save and Gain,2021.34906634,0.32%,$0.000660
1725,VLTC,Vault Coin,1986.85752375,-0.57%,$0.000065
1726,AI,POLY AI,156.311440103,-4.47%,$0.000068
1727,LVPS,LevoPlus,137.418764916,,$0.000067
1728,HMC,HarmonyCoin,73.3963615631,-14.05%,$0.000131
1729,ZB,ZB,?,-0.49%,$0.257612
1730,CKUSD,CK USD,?,-0.19%,$0.983659
1731,XIN,Infinity Econ...,?,0.11%,$0.004413
1732,BU,BUMO,?,-0.35%,$0.220330
1733,ETZ,Ether Zero,?,16.63%,$0.290686
1734,HYC,HYCON,?,-4.11%,$0.019968
1735,PLY,PlayCoin,?,9.79%,$0.143792
1736,INB,Insight Chain,?,-0.97%,$0.363741
1737,PAX,Paxos Standar...,?,-0.09%,$1.00
1738,PAI,Project Pai,?,-1.97%,$0.173817
1739,FTO,FuturoCoin,?,1.50%,$12.58
1740,SBTC,Super Bitcoin,?,-5.75%,$5.13
1741,XPX,ProximaX,?,-8.74%,$0.003189
1742,BLACK,eosBLACK,?,18.09%,$0.180815
1743,NPXSXEM,Pundi X NEM,?,-3.78%,$0.000837
1744,KNOW,KNOW,?,-2.27%,$0.020158
1745,FIL,Filecoin [Fut...,?,-4.43%,$3.71
1746,TV,Ti-Value,?,3.46%,$0.054877
1747,ONG,ONG,?,-14.60%,$1.13
1748,TMTG,The Midas Tou...,?,6.02%,$0.050625
1749,DFT,DigiFinexToken,?,-3.27%,$0.181800
1750,SOP,SoPay,?,-1.16%,$0.006822
1751,UST,Ultra Salescloud,?,-1.57%,$0.050633
1752,EDU,EduCoin,?,-2.05%,$0.000433
1753,MEET,CoinMeet,?,8.59%,$0.021578
1754,MAG,Maggie,?,-2.22%,$0.001993
1755,WIT,WITChain,?,8.95%,$0.000158
1756,HIT,HitChain,?,3.90%,$0.000335
1757,LBTC,Lightning Bit...,?,-4.56%,$5.15
1758,PNT,Penta,?,1.12%,$0.001050
1759,INCX,International...,?,8.27%,$0.003649
1760,LIGHT,LightChain,?,-3.37%,$0.000161
1761,EDS,Endorsit,?,-1.49%,$0.000098
1762,UBEX,Ubex,?,-8.40%,$0.002068
1763,MOF,Molecular Future,?,-0.49%,$0.114438
1764,BAAS,BaaSid,?,-1.10%,$0.003903
1765,ATCC,ATC Coin,?,-2.39%,$0.020765
1766,PLC,PLATINCOIN,?,-1.64%,$4.84
1767,PGT,Puregold Token,?,18.55%,$0.192283
1768,KCASH,Kcash,?,-5.33%,$0.017197
1769,INO,INO COIN,?,-0.68%,$0.390622
1770,OPEN,Open Platform,?,19.69%,$0.012565
1771,ADK,Aidos Kuneen,?,33.07%,$10.40
1772,MEX,MEX,?,0.66%,$0.000822
1773,LRN,Loopring [NEO],?,-19.31%,$0.070040
1774,EXT,Experience Token,?,-0.69%,$0.000396
1775,OF,OFCOIN,?,-2.33%,$0.000391
1776,DACC,DACC,?,-1.33%,$0.000702
1777,UCT,Ubique Chain ...,?,-1.28%,$0.020507
1778,SDA,Six Domain Chain,?,2.56%,$0.009129
1779,GVE,Globalvillage...,?,-1.33%,$0.000625
1780,WIKI,Wiki Token,?,-1.16%,$0.879145
1781,MT,MyToken,?,2.86%,$0.003847
1782,SHE,ShineChain,?,0.09%,$0.001426
1783,RRC,RRCoin,?,-2.89%,$0.007017
1784,UC,YouLive Coin,?,0.59%,$0.000575
1785,ABDT,Atlantis Blue...,?,-1.41%,$0.017462
1786,SINS,SafeInsure,?,-35.90%,$3.06
1787,YCC,Yuan Chain Coin,?,-1.94%,$0.012413
1788,WC,WINCOIN,?,-8.20%,$0.212240
1789,BENZ,Benz,?,,$0.003326
1790,IDT,InvestDigital,?,-0.38%,$0.007834
1791,HDAC,Hdac,?,-5.82%,$0.035801
1792,SEER,SEER,?,-0.11%,$0.001946
1793,FMF,Formosa Finan...,?,-0.84%,$0.006008
1794,WT,WeToken,?,7.87%,$0.006596
1795,MXM,Maximine Coin,?,-1.60%,$0.004832
1796,FOIN,FOIN,?,-0.56%,$583.89
1797,INC,Influence Chain,?,-3.30%,$0.029929
1798,FAIR,FairGame,?,5.07%,$0.005149
1799,GET,Themis,?,-2.13%,$0.004570
1800,GARD,Hashgard,?,-2.13%,$0.000168
1801,TRIO,Tripio,?,-3.20%,$0.001514
1802,BCX,BitcoinX,?,-0.97%,$0.004265
1803,UBTC,United Bitcoin,?,-10.13%,$3.48
1804,SAC,Smart Applica...,?,-1.12%,$3.22
1805,CAN,Content and A...,?,6.45%,$0.005125
1806,KBC,Karatgold Coin,?,-3.43%,$0.010047
1807,ESS,Essentia,?,-0.68%,$0.005079
1808,TOPC,TopChain,?,-2.39%,$0.011133
1809,GSE,GSENetwork,?,1.32%,$0.006024
1810,KEY,KEY,?,1.66%,$0.001646
1811,CAR,CarBlock,?,2.44%,$0.002934
1812,XUC,Exchange Union,?,-2.35%,$4.31
1813,ZP,Zen Protocol,?,-2.75%,$0.314468
1814,PSM,PRASM,?,-8.68%,$0.001566
1815,MCT,Master Contra...,?,-11.63%,$0.002467
1816,WXC,WXCOINS,?,-0.17%,$2.79
1817,INSUR,InsurChain,?,-0.52%,$0.000422
