,ABV,Coin,Market Cap,Percent Change,Price
1849,SPN,Sapien,?,6.74%,$0.003086
1850,BWT,Bittwatt,?,0.51%,$0.030784
1851,GIO,Graviocoin,?,0.49%,$0.000600
1852,SEAL,Seal Network,?,17.32%,$0.004773
1853,BNC,Bionic,?,1.61%,$0.000191
1854,GCS,GameChain System,?,0.54%,$0.001690
1855,HYB,Hybrid Block,?,5.38%,$0.024794
1856,NTK,NetKoin,?,9.30%,$0.000031
1857,ATC,Arbitracoin,?,-6.52%,$0.005779
1858,QBIT,Qubitica,?,1.18%,$2.67
1859,ZENGOLD,ZenGold,?,-0.79%,$0.007482
1860,EMB,EmberCoin,?,4.88%,$4.1e-07
1861,OBTC,Obitan Chain,?,-9.82%,$0.000006
1862,STR,Staker,?,51.11%,$0.056258
1863,DMC,DynamicCoin,?,32.30%,$0.000198
1864,GBG,Golos Gold,?,0.91%,$0.031444
1865,CANDY,Candy,?,-27.90%,$0.000056
1866,CEFS,CryptopiaFeeS...,?,-5.20%,$592.25
1867,NAM,NAM COIN,?,-6.17%,$0.000384
1868,PASS,Blockpass,?,-8.80%,$0.013794
1869,CEN,Centaure,?,-6.89%,$0.008573
1870,LTHN,Lethean,?,-3.02%,$0.001917
1871,YUKI,YUKI,?,-2.58%,$0.000124
1872,BTCM,BTCMoon,?,-43.70%,$0.001266
1873,XMO,Monero Original,?,5.29%,$1.54
1874,IQT,iQuant,?,6.18%,$0.032007
1875,SIGMA,SIGMAcoin,?,-4.94%,$0.003092
1876,LST,Lendroid Supp...,?,0.41%,$0.002097
1877,HERO,Hero,?,-15.87%,$0.069254
1878,PTS,PitisCoin,?,11.97%,$0.002164
1879,TKT,Twinkle,?,9.51%,$0.005917
1880,ALTX,Alttex,?,0.12%,$0.003655
1881,VIVID,Vivid Coin,?,-6.23%,$0.153178
1882,C2C,C2C System,?,9.90%,$0.008358
1883,FRRN,Ferron,?,371.50%,$0.005918
1884,ONG,ONG,?,12.72%,$1.10
1885,COR,CORION,?,-0.15%,$0.073456
1886,SUP,Superior Coin,?,2.96%,$0.000837
1887,BTBc,Bitbase,?,-19.76%,$0.000279
1888,BSR,BitSoar,?,0.31%,$0.000070
1889,ESCO,EscrowCoin,?,0.89%,$0.164039
1890,XRA,Xriba,?,-46.99%,$0.040756
1891,PCS,Pabyosi Coin ...,?,0.27%,$0.048744
1892,FRGC,Fargocoin,?,13.31%,$0.095000
1893,BSN,Bastonet,?,-50.21%,$0.000007
1894,PROUD,PROUD Money,?,-6.49%,$0.010685
1895,TWIST,TWIST,?,0.31%,$0.003342
1896,GRPH,Graphcoin,?,-25.91%,$0.018832
1897,HIGHT,HighCoin,?,-0.96%,$0.000065
1898,IFP,Infinipay,?,-8.60%,$0.005657
1899,XRY,Royalties,?,-81.12%,$0.000009
1900,MARX,MarxCoin,?,39.26%,$0.001362
1901,HPY,Hyper Pay,?,26.21%,$0.005627
1902,LYNX,Lynx,?,-5.00%,$0.000012
1903,CNET,ContractNet,?,-4.24%,$0.024635
1904,EXC,Excaliburcoin,?,0.31%,$0.000070
1905,CEDEX,CEDEX Coin,?,-16.16%,$0.098376
1906,AXIOM,Axiom,?,1.29%,$0.008286
1907,QUBE,Qube,?,-1.66%,$0.006041
1908,RTL,Rentledger,?,2.68%,$0.000418
1909,UNRC,UniversalRoya...,?,4.78%,$0.000352
1910,CSM,Consentium,?,-0.27%,$1.50
1911,CROP,Cropcoin,?,17.10%,$0.000885
1912,ACC,ACChain,?,-49.38%,$0.029870
1913,ERA,ERA,?,-25.35%,$0.005654
1914,MERO,Mero,?,-1.01%,$0.030009
1915,BIT,First Bitcoin,?,-20.00%,$0.009051
1916,XCLR,ClearCoin,?,-14.28%,$0.004010
1917,DFS,Defense,?,1.43%,$0.031332
1918,AREPA,Arepacoin,?,-13.86%,$0.002889
1919,ZSE,ZSEcoin,?,-10.08%,$0.004432
1920,MAGN,Magnetcoin,?,-6.94%,$0.035788
1921,ELITE,Ethereum Lite,?,11.77%,$0.240211
1922,SONO,SONO,?,0.87%,$0.182212
1923,SLOTH,Slothcoin,?,3.25%,$0.000002
1924,DML,Decentralized...,?,0.40%,$0.006639
1925,HYPER,Hyper,?,,$0.005570
1926,BITX,BitScreener T...,?,4.15%,$0.015176
1927,TELL,Tellurion,?,574.21%,$0.000472
1928,MRQ,MIRQ,?,-1.34%,$0.000696
1929,NEOG,NEO GOLD,?,0.31%,$0.001044
1930,BTE,BitSerial,?,0.39%,$0.003203
1931,OBT,Orbis Token,?,5.46%,$0.014992
1932,KDC,KlondikeCoin,?,,$0.005988
1933,WIC,Wi Coin,?,-16.41%,$0.000348
1934,FRN,Francs,?,-3.44%,$0.009036
1935,TLE,Tattoocoin (L...,?,77.88%,$1.40
1936,INDI,Indicoin,?,,$0.009748
1937,PRN,Protean,?,-5.60%,$0.000003
1938,BET,BetaCoin,?,-22.87%,$0.001392
1939,WINK,Wink,?,,$0.000418
1940,MINEX,Minex,?,-0.32%,$0.005259
1941,XQN,Quotient,?,-3.42%,$0.001810
1942,GES,Galaxy eSolut...,?,-23.45%,$0.004986
1943,BITOK,Bitok,?,0.31%,$0.000070
1944,STEX,STEX,?,32.97%,$1.11
1945,SGCC,Super Game Chain,?,37.07%,$0.000500
1946,QBT,Cubits,?,0.31%,$0.001393
1947,SJW,SJWCoin,?,-33.13%,$0.000139
1948,SKR,Sakuracoin,?,-23.58%,$0.001114
1949,DGS,Dragonglass,?,0.10%,$0.000557
1950,BIRDS,Birds,?,0.42%,$0.000209
1951,ABC,Alphabit,?,0.30%,$30.63
1952,SJCX,Storjcoin X,?,-2.40%,$0.482913
1953,GMX,GoldMaxCoin,?,-12.57%,$0.000303
1954,NAMO,NamoCoin,?,,$0.000139
1955,HDLB,HODL Bucks,?,6.26%,$0.016153
1956,GRX,GOLD Reward T...,?,5.43%,$0.003621
1957,SHA,SHACoin,?,-19.76%,$0.000279
1958,DUTCH,Dutch Coin,?,33.95%,$0.000279
1959,RUNNERS,Runners,?,-24.24%,$0.000209
1960,AKY,Akuya Coin,?,0.31%,$0.001253
1961,CLD,Cloud,?,0.08%,$0.020024
1962,ACES,Aces,?,50.64%,$0.000209
1963,ANTX,Antimatter,?,0.52%,$0.000070
1964,OMC,Omicron,?,,$0.073386
1965,RCN,Rcoin,?,,$0.000070
1966,RBBT,RabbitCoin,?,10.36%,$0.000003
1967,SMOKE,Smoke,?,23.23%,$0.028717
1968,GDC,GrandCoin,?,,$0.000070
1969,CFC,CoffeeCoin,?,,$0.000622
1970,CRYPT,CryptCoin,?,,$0.032454
1971,DON,Donationcoin,?,,$0.000630
1972,SAK,Sharkcoin,?,,$0.002320
1973,BUB,Bubble,?,,$0.005789
1974,AV,AvatarCoin,?,0.21%,$0.040343
1975,RICHX,RichCoin,?,-0.60%,$0.002415
1976,LEVO,Levocoin,?,-0.93%,$0.000206
1977,REGA,Regacoin,?,,$0.000280
1978,BLAZR,BlazerCoin,?,17.45%,$0.000975
1979,HALLO,Halloween Coin,?,,$0.000142
1980,CHEAP,Cheapcoin,?,0.45%,$0.000279
1981,HNC,Huncoin,?,,$0.000494
1982,TURBO,TurboCoin,?,,$0.000069
1983,ATMC,ATMCoin,?,,$2.26
1984,CYDER,Cyder,?,,$0.000489
1985,FAP,FAPcoin,?,0.31%,$0.000557
1986,HIGH,High Gain,?,,$0.000201
1987,PLX,PlexCoin,?,,$0.009041
1988,EPC,Electronic PK...,?,0.33%,$0.010377
1989,VLC,ValueChain,?,,$0.022798
1990,RBLX,Rublix,?,,$0.073346
1991,FT,FCoin Token,?,,?
1992,QURO,Qurito,?,-1.40%,$0.012251
1993,RPL,Rocket Pool,?,,$0.406058
1994,KWH,KWHCoin,?,,$0.003723
1995,CEN,Coinsuper Eco...,?,,?
1996,LATINO,Latino Token,?,11.92%,$0.000419
1997,ARLIZE,ARLIZE,?,-1.00%,$0.000412
1998,SET,Swytch Energy...,?,-0.01%,$0.084222
1999,MIB,MIB Coin,?,,?
