,ABV,Coin,Market Cap,Percent Change,Price
1371,START,Startcoin,259710.583237,6.30%,$0.005761
1372,PIGGY,Piggycoin,259657.375355,-10.50%,$0.000529
1373,FRST,FirstCoin,255708.734945,2.89%,$0.008194
1374,ONX,Onix,254862.388908,-0.39%,$0.002380
1375,HBN,HoboNickels,253792.589893,,$0.003956
1376,BTB,BitBar,247827.746717,-10.12%,$6.40
1377,BLC,Blakecoin,243279.922122,7.74%,$0.012430
1378,CDX,Commodity Ad ...,241107.256751,6.15%,$0.007407
1379,BTWTY,Bit20,241043.771844,,"$237,248"
1380,EBCH,EBCH,239691.268551,,$0.025814
1381,EDRC,EDRCoin,232890.526845,-11.33%,$0.083674
1382,MOIN,Moin,231748.230835,0.55%,$0.029423
1383,TALK,BTCtalkcoin,231619.358226,0.04%,$0.003548
1384,INSN,InsaneCoin,231576.92402,0.69%,$0.010116
1385,Q2C,QubitCoin,230719.557835,24.36%,$0.000926
1386,GRWI,Growers Inter...,229408.415139,,$0.191744
1387,ACC,Accelerator N...,228399.09082,0.04%,$0.406979
1388,FST,Fastcoin,228247.981555,5.47%,$0.001455
1389,BITGOLD,bitGold,227688.480374,-0.22%,$1201.62
1390,GNR,Gainer,225776.64525,-0.48%,$0.024464
1391,ELE,Elementrem,224950.676967,,$0.008595
1392,NBR,Niobio Cash,223831.916431,-2.94%,$0.002043
1393,MCI,Musiconomi,220664.052036,,$0.007969
1394,IETH,iEthereum,219955.025187,-9.14%,$0.012232
1395,TRUMP,TrumpCoin,218289.191297,-0.65%,$0.033059
1396,ORI,Origami,211376.376594,-20.61%,$0.050020
1397,BBS,BBSCoin,210885.934646,-8.78%,$0.000003
1398,BTCS,Bitcoin Scrypt,204994.827792,10.52%,$0.011637
1399,CROAT,CROAT,204395.947974,-11.51%,$0.003969
1400,TDX,Tidex Token,202382.931506,7.37%,$0.021292
1401,OPAL,Opal,202321.642356,-9.61%,$0.013356
1402,FYN,FundYourselfNow,201045.792529,,$0.229108
1403,SDRN,Senderon,198167.499237,,$0.004461
1404,DGPT,DigiPulse,193026.671747,0.00%,$0.085304
1405,LINX,Linx,191395.148167,0.30%,$0.006480
1406,BTA,Bata,190433.558748,4.56%,$0.037708
1407,BITS,Bitstar,188281.794504,0.27%,$0.009547
1408,CTL,Citadel,187553.055722,-9.60%,$0.017588
1409,UIS,Unitus,187386.376786,0.69%,$0.002975
1410,NOBS,No BS Crypto,185469.577341,,$0.000264
1411,SUPER,SuperCoin,182233.970638,1.12%,$0.003674
1412,MBRS,Embers,181826.366687,,$0.003637
1413,BANK,Bank Coin,180317.374359,,$0.029173
1414,EBET,EthBet,180070.214468,1.93%,$0.021173
1415,BTCR,Bitcurrency,179418.182796,0.69%,$0.001058
1416,IRL,IrishCoin,178792.673134,0.69%,$0.004959
1417,TSC,Thunderstake,178689.96579,12.36%,$0.000783
1418,FUNK,The Cypherfunks,178622.942292,-0.57%,$0.000004
1419,TEK,TEKcoin,178422.208047,-3.93%,$0.000126
1420,MEC,Megacoin,178220.875428,2.10%,$0.004761
1421,PRIV,PRiVCY,176095.571301,-24.23%,$0.016661
1422,ITI,iTicoin,176058.191236,0.85%,$5.50
1423,MNE,Minereum,175868.326249,1.30%,$0.044231
1424,ACC,AdCoin,175439.912844,1.94%,$0.026778
1425,CAZ,Cazcoin,172283.872263,-3.71%,$0.005399
1426,JC,Jesus Coin,171911.612452,-29.30%,$0.000010
1427,NYAN,Nyancoin,170719.020153,0.68%,$0.000529
1428,PR,Prototanium,169678.342628,10.68%,$0.860931
1429,XPY,PayCoin,169050.236643,7.63%,$0.014149
1430,ZZC,ZoZoCoin,167982.584022,1.97%,$0.086300
1431,NET,NetCoin,166682.632387,,$0.000212
1432,TTC,TittieCoin,166594.796282,54.17%,$0.000132
1433,UCOM,UCOM,165738.771617,-6.18%,$0.077038
1434,TRCT,Tracto,163014.613565,-0.22%,$0.006057
1435,WILD,Wild Crypto,162765.614839,,$0.006678
1436,ETG,Ethereum Gold,161854.922776,-5.47%,$0.013488
1437,FRC,Freicoin,160638.190353,-5.24%,$0.005103
1438,GAP,Gapcoin,160363.275439,2.45%,$0.011505
1439,BDL,Bitdeal,156002.320415,-22.54%,$0.000888
1440,CJT,ConnectJob,153115.626309,,$0.001357
1441,VOT,VoteCoin,152126.924872,-3.69%,$0.003938
1442,RBIES,Rubies,150320.540986,0.36%,$0.014433
1443,MTNC,Masternodecoin,149365.481087,-11.34%,$0.002777
1444,ICN,iCoin,148267.851927,67.81%,$0.004959
1445,ZCR,ZCore,146010.532835,-0.10%,$0.083521
1446,MAC,Machinecoin,145978.852194,-9.89%,$0.006810
1447,OPCX,OPCoinX,145918.675945,-1.23%,$0.001879
1448,TRI,Triangles,144805.666797,-4.68%,$1.20
1449,RBT,Rimbit,143701.777877,11.71%,$0.000727
1450,SLG,Sterlingcoin,143001.463265,,$0.033719
1451,ECASH,Ethereum Cash,140773.279023,-11.09%,$0.009984
1452,KUSH,KushCoin,139859.447488,,$0.024895
1453,DIX,Dix Asset,138976.173482,-32.70%,$0.000001
1454,BITEUR,bitEUR,138837.199512,1.13%,$1.29
1455,BIGUP,BigUp,138625.073928,33.97%,$0.000065
1456,JIN,Jin Coin,138299.411305,0.69%,$0.013885
1457,XJO,Joulecoin,136287.999187,-17.08%,$0.003703
1458,NETKO,Netko,135049.542032,,$0.021489
1459,CJ,Cryptojacks,133694.254928,32.86%,$0.000329
1460,QVT,Qvolta,132465.505843,-1.36%,$0.017837
1461,CTX,CarTaxi Token,131999.806401,-16.09%,$0.003306
1462,CHESS,ChessCoin,128049.643735,0.25%,$0.002370
1463,JEW,Shekel,126760.482952,14.33%,$0.001050
1464,SMC,SmartCoin,126279.084476,-0.08%,$0.005025
1465,EVIL,Evil Coin,125085.594381,0.69%,$0.005951
1466,ARI,Aricoin,122945.027894,0.68%,$0.000529
1467,PAK,Pakcoin,122546.541358,-3.34%,$0.001984
1468,BTCRED,Bitcoin Red,121712.906157,3.49%,$0.005923
1469,EMD,Emerald Crypto,121615.842483,-0.06%,$0.006362
1470,GUN,Guncoin,120625.107529,-7.06%,$0.000529
1471,LTB,LiteBar,119846.42562,32.20%,$0.125361
1472,SCRT,SecretCoin,119609.805094,,$0.028285
1473,BSM,Bitsum,118849.444998,-11.49%,$0.000116
1474,BWS,Bitcoin W Spe...,117475.318313,-15.19%,$0.001125
1475,TOKC,TOKYO,114969.65307,13.27%,$0.000595
1476,HAL,Halcyon,113782.02938,-2.28%,$0.017852
1477,JIYO,Jiyo,112567.927764,112.98%,$0.018454
1478,XBTC21,Bitcoin 21,110069.923019,,$0.138783
1479,MNC,Mincoin,109654.416247,-1.53%,$0.022928
1480,CCT,Crystal Clear ,108808.42659,4.80%,$0.020829
1481,GB,GoldBlocks,108423.26816,-1.99%,$0.006966
1482,VIDZ,PureVidz,107683.331212,,$0.000860
1483,KED,Darsek,107338.809114,0.30%,$0.004479
1484,XLC,Leviar,106378.499608,6.81%,$0.008066
1485,BTCN,BitcoiNote,106262.837489,-2.49%,$0.011245
1486,DMB,Digital Money...,106020.572688,-4.77%,$0.001190
1487,EUNO,EUNO,104506.054697,-6.05%,$0.013210
1488,DAXX,DaxxCoin,103322.028867,51.03%,$0.000198
1489,DUO,ParallelCoin,102669.87954,36.20%,$0.326228
1490,TGC,Tigercoin,100750.849222,-18.05%,$0.002314
1491,DRXNE,DROXNE,100557.562809,6.07%,$0.001259
1492,SIGT,Signatum,99301.8693551,-0.14%,$0.000920
1493,TIT,Titcoin,98976.0960126,-17.18%,$0.001984
1494,GMCN,GambleCoin,98763.9695906,7.43%,$0.019836
1495,J,Joincoin,98281.8647619,12.22%,$0.030877
1496,FNTB,Fintab,97214.0106431,1.74%,$0.034977
1497,ARCO,AquariusCoin,96892.0415437,-2.77%,$0.049920
1498,BOLI,Bolivarcoin,95033.0220885,12.98%,$0.008052
1499,WGO,WavesGo,89805.3349024,-1.57%,$0.010220
1500,GUESS,Peerguess,88583.648574,9.76%,$0.002185
1501,TKR,CryptoInsight,88044.2908575,1.48%,$0.007027
1502,XBL,Billionaire T...,87594.5565961,0.30%,$0.026801
1503,SHDW,Shadow Token,86655.8915761,10.89%,$0.012379
1504,CCO,Ccore,85780.3477688,-54.81%,$0.050459
1505,POST,PostCoin,85564.7025801,-7.87%,$0.005392
1506,DGS,Dragonglass,85112.385269,0.69%,$0.000860
1507,SPACE,SpaceCoin,84900.6969749,0.37%,$0.003493
1508,XCT,C-Bit,83562.9450905,15.33%,$0.000530
1509,PASL,Pascal Lite,83532.468972,6.42%,$0.016633
1510,FLM,FolmCoin,81674.0286266,24.69%,$0.010199
1511,BLZ,BlazeCoin,80781.8759176,1.07%,$0.000133
1512,CCN,CannaCoin,80524.3335204,0.30%,$0.017125
1513,MOJO,MojoCoin,80453.1602611,-14.70%,$0.006560
1514,PHS,Philosopher S...,78950.1535581,,$0.013127
1515,ZBA,Zoomba,77171.7790974,26.66%,$0.014315
1516,XRE,RevolverCoin,76781.8067498,2.97%,$0.003313
1517,HC,Harvest Maste...,74755.2476771,-1.80%,$0.020629
1518,LCP,Litecoin Plus,74568.1247484,0.97%,$0.038965
1519,HVCO,High Voltage,74260.4754767,,$0.049700
1520,NEVA,NevaCoin,72599.5007822,-0.91%,$0.021358
1521,C2,Coin2.1,72102.1027151,0.23%,$0.000921
1522,CNT,Centurion,72051.505042,-20.53%,$0.000928
1523,ATOM,Atomic Coin,70909.1370508,-26.20%,$0.003877
1524,QTL,Quatloo,70587.821092,,$0.009145
1525,CNO,Coin(O),69839.626161,-14.32%,$0.000663
1526,GRLC,Garlicoin,69711.9486229,-11.20%,$0.005544
1527,RPC,RonPaulCoin,69271.799741,7.47%,$0.070574
1528,TOK,Tokugawa,69238.4952885,-4.00%,$0.067772
1529,XCXT,CoinonatX,66160.3049267,-14.06%,$0.003386
1530,NOX,Nitro,65148.2069479,-22.70%,$0.006421
1531,XSTC,Safe Trade Coin,64973.836081,0.99%,$0.000199
1532,PKB,ParkByte,63139.3911408,,$0.013253
1533,BOST,BoostCoin,62850.0506821,,$0.005301
1534,CRC,CrowdCoin,62711.8365069,2.74%,$0.015001
1535,HTH,Help The Home...,61839.6018762,14.47%,$0.000198
1536,ETHD,Ethereum Dark,61230.5572162,0.63%,$0.040820
1537,PGN,Pigeoncoin,61031.8382422,0.68%,$0.000066
1538,CAT,Catcoin,60929.2151829,1.74%,$0.009145
1539,BSTY,GlobalBoost-Y,60679.1943806,-3.05%,$0.003976
1540,300,300 Token,60514.9350189,-3.22%,$201.72
1541,DDF,DigitalDevelo...,59149.7425601,,$0.011557
1542,SPK,Sparks,58872.5017285,4.70%,$0.015653
1543,888,OctoCoin,58300.8571646,-48.41%,$0.001060
1544,DBTC,Debitcoin,57759.1336404,,$0.003209
1545,GLT,GlobalToken,57624.526433,-15.11%,$0.002060
1546,SRC,SecureCoin,57332.2335617,-9.79%,$0.006229
1547,KURT,Kurrent,56930.3287815,-5.82%,$0.000928
1548,BERN,BERNcash,56616.5888735,0.86%,$0.000795
1549,INFX,Influxcoin,56553.8116039,-5.49%,$0.033796
1550,AREPA,Arepacoin,54906.9197009,-1.35%,$0.003894
1551,IQ,IQ.cash,54625.3763322,-8.12%,$0.020489
1552,SWING,Swing,53762.4673673,-5.84%,$0.014778
1553,8BIT,8Bit,53692.5795476,2.58%,$0.036579
1554,UET,Useless Ether...,53239.6426349,,$0.013425
1555,DTC,Datacoin,53082.7094816,20.84%,$0.001590
1556,CHAN,ChanCoin,52548.846713,12.96%,$0.004970
1557,LEA,LeaCoin,52148.9627701,0.07%,$0.000132
1558,QBC,Quebecoin,51650.9437661,2.98%,$0.003313
1559,DLC,Dollarcoin,51550.4825001,,$0.005661
1560,VPRC,VapersCoin,51096.376735,,$0.000065
1561,DRM,Dreamcoin,50549.3972751,0.13%,$0.020252
1562,ACOIN,Acoin,50254.0943165,3.04%,$0.041189
1563,STV,Sativacoin,50142.914605,-22.05%,$0.007066
1564,DIN,Dinero,49993.4512966,-19.03%,$0.008004
1565,ENT,Eternity,49284.3198208,30.69%,$0.010539
1566,$$$,Money,48652.8121074,15.33%,$0.001060
1567,BUMBA,BumbaCoin,47937.807315,-10.62%,$0.002054
1568,611,SixEleven,46356.3082131,0.91%,$0.101256
1569,CACH,CacheCoin,45035.698047,26.50%,$0.010735
1570,ZUR,Zurcoin,44927.2498107,,$0.000513
1571,MST,MustangCoin,44849.1328133,,$0.071150
1572,GRN,Granite,44587.5526637,,$0.001092
1573,RED,RedCoin,44198.0626578,29.74%,$0.000596
1574,BITF,BitF,44045.3829589,15.21%,$0.042544
1575,NTO,Fujinto,43498.4028905,0.67%,$0.000661
1576,XRH,Rhenium,41542.7976532,-13.39%,$0.001735
1577,DALC,Dalecoin,41335.8187903,2.96%,$0.075544
1578,NYEX,Nyerium,40830.1329061,23.55%,$0.002434
1579,ZMC,ZetaMicron,38395.5990155,,$0.000064
1580,GCC,GuccioneCoin,37639.2343617,,$0.001855
1581,TAJ,TajCoin,36752.0036335,-0.25%,$0.003537
1582,GP,GoldPieces,36684.7017938,,$0.030065
1583,IMX,Impact,36294.9135026,,$0.000329
1584,MAY,Theresa May Coin,35957.1262984,87.99%,$0.000494
1585,IMS,Independent M...,35729.4037613,0.03%,$0.006655
1586,SOIL,SOILcoin,35518.5283263,-4.35%,$0.006229
1587,HBC,HomeBlockCoin,34910.1404072,21.46%,$0.006982
1588,PXI,Prime-XI,34880.4480543,5.02%,$0.001590
1589,NRO,Neuro,34776.1907184,13.53%,$0.000596
1590,ERY,Eryllium,34610.0150096,-6.19%,$0.002631
1591,DRS,Digital Rupees,33849.2964568,,$0.000066
1592,EXN,ExchangeN,33703.830889,0.64%,$0.006609
1593,BOAT,BOAT,33002.6834991,0.11%,$0.000460
1594,ALL,Allion,32454.1427641,,$0.005235
1595,BENJI,BenjiRolls,32249.8710483,5.14%,$0.001591
1596,PLC,Polcoin,31234.639506,0.91%,$0.000398
1597,AMMO,Ammo Reloaded,30924.5235374,,$0.000398
1598,SOON,SoonCoin,30556.7610152,-1.16%,$0.002452
1599,YTN,YENTEN,29682.5425836,0.81%,$0.003508
1600,GRIM,Grimcoin,29675.6543394,48.07%,$0.000397
1601,EUC,Eurocoin,29621.0083521,0.86%,$0.002386
1602,NUKO,Nekonium,29424.5089572,-6.66%,$0.002452
1603,CNNC,Cannation,28687.7338995,0.21%,$0.011582
1604,VTA,Virtacoin,28679.1835337,-0.63%,$0.000006
1605,JOBS,JobsCoin,28351.4778407,,$0.000267
1606,ICOO,ICO OpenLedger,27528.7286179,,$0.059081
1607,POS,PoSToken,26762.0579056,,$0.025902
1608,AMS,AmsterdamCoin,26613.7615863,-44.53%,$0.000530
1609,BTPL,Bitcoin Planet,26603.3109382,-0.77%,$0.003910
1610,MCRN,MACRON,26600.9264529,0.91%,$0.000066
1611,CMT,Comet,26418.5085417,-5.80%,$0.030268
1612,PNX,Phantomx,26236.814296,14.83%,$0.000845
1613,VISIO,Visio,26232.6445396,,$0.000512
1614,VEC2,VectorAI,26145.5512299,,$0.001464
1615,LTCR,Litecred,25915.5302617,,$0.000857
1616,CPN,CompuCoin,25577.8856072,,$0.001304
1617,CF,Californium,25295.7715677,-6.32%,$0.010338
1618,ZYD,Zayedcoin,25239.331111,,$0.004042
1619,PEX,PosEx,25035.5434463,,$0.010205
1620,PIE,PIECoin,24867.102128,,$0.002250
1621,BNX,BnrtxCoin,24760.8362563,11.00%,$0.000729
1622,COAL,BitCoal,23557.8604874,0.74%,$0.005235
1623,FLAX,Flaxscript,23340.8074279,0.26%,$0.004148
1624,ECO,EcoCoin,23206.6996902,2.92%,$0.019814
1625,FUZZ,FuzzBalls,23163.5762428,0.04%,$0.004796
1626,GPL,Gold Pressed ...,22693.9602005,-1.74%,$0.088466
1627,JS,JavaScript Token,22193.6490912,-61.90%,$0.002777
1628,KNC,KingN Coin,21368.0368718,,$10.64
1629,BRAT,BROTHER,21118.0843366,0.50%,$0.000132
1630,B@,Bankcoin,21111.017668,-21.21%,$0.002051
1631,VLT,Veltor,20507.5651103,0.33%,$0.036960
1632,MAR,Marijuanacoin,19678.0255023,-1.59%,$0.012061
1633,ICON,Iconic,19406.0228901,,$0.032731
1634,NTWK,Network Token,18755.6794703,,$0.001185
1635,BLN,Bolenum,18554.7143079,4.68%,$0.001855
1636,BTQ,BitQuark,17702.7148361,0.24%,$0.001657
1637,ROOFS,Roofs,17127.4345324,0.31%,$0.000132
1638,GRPH,Graphcoin,17087.3025479,-19.38%,$0.003812
1639,HONEY,Honey,16195.0768307,-3.29%,$0.035519
1640,PLNC,PLNcoin,16020.7574695,,$0.000937
1641,TRDT,Trident Group,15721.9218666,,$0.012961
1642,ESC,Escroco,15443.5068583,,$0.007168
1643,MILO,MiloCoin,15405.3430042,12.99%,$0.001428
1644,SONG,SongCoin,15362.5663214,-8.23%,$0.000472
1645,ELS,Elysium,15115.1930067,0.20%,$0.001119
1646,QBIC,Qbic,14945.4778333,-41.84%,$0.004202
1647,ICOB,ICOBID,13921.5994492,,$0.000130
1648,BIP,BipCoin,13047.3558551,0.08%,$0.008018
1649,SOCC,SocialCoin,12756.2421828,20.92%,$0.009211
1650,GEERT,GeertCoin,12071.0471662,0.29%,$0.002371
1651,CXT,Coinonat,11560.7372064,-7.70%,$0.001341
1652,KRONE,Kronecoin,11415.592548,-0.69%,$0.001259
1653,ARB,ARbit,11353.5468515,1.38%,$0.001193
1654,LUNA,Luna Coin,11192.2271805,-4.88%,$0.006559
1655,LTCU,LiteCoin Ultra,11186.2257522,20.91%,$0.010847
1656,SFC,Solarflarecoin,11087.694526,,$0.000787
1657,STARS,StarCash Network,10661.2018339,,$0.011106
1658,SCS,SpeedCash,10620.9197541,-10.33%,$0.018479
1659,LBTC,LiteBitcoin,9865.46653083,0.49%,$0.000341
1660,VOLT,Bitvolt,9722.81347094,,$0.000586
1661,URALS,UralsCoin,9603.32303396,-10.15%,$0.001124
1662,PRC,PRCoin,9594.79884965,-13.69%,$0.000397
1663,IBANK,iBank,9223.09582886,0.10%,$0.002038
1664,PLACO,PlayerCoin,9215.8989035,-0.10%,$0.000262
1665,WBB,Wild Beast Block,9161.9617499,,$0.050363
1666,CRDNC,Credence Coin,9083.87436079,,$0.002651
1667,ATX,Artex Coin,8448.61671552,,$0.000450
1668,WORM,HealthyWormCoin,7659.36784292,,$0.000066
1669,RKC,Royal Kingdom...,6962.29687715,0.69%,$0.002579
1670,PCOIN,Pioneer Coin,6696.39476429,-4.69%,$0.002253
1671,VUC,Virta Unique ...,6231.7134,,$0.000099
1672,PONZI,PonziCoin,6219.79146661,,$0.007223
1673,GLS,GlassCoin,5917.3055707,0.80%,$0.001920
1674,ARGUS,Argus,5464.69502415,2.34%,$0.004759
1675,CREVA,CrevaCoin,4822.99978358,3.01%,$0.000133
1676,SLEVIN,Slevin,4638.67857861,,$0.000066
1677,CTIC2,Coimatic 2.0,4473.83775233,25.86%,$0.000331
1678,ITZ,Interzone,4033.00352607,-10.64%,$0.001521
1679,BSC,BowsCoin,3677.87731133,12.12%,$0.000663
1680,CONX,Concoin,3551.04967973,0.91%,$0.004771
1681,COUPE,Coupecoin,3296.19243609,-3.66%,$0.000015
1682,DOLLAR,Dollar Online,3246.77302725,0.91%,$0.004307
1683,WOMEN,WomenCoin,2912.92203461,0.31%,$0.000066
1684,ACP,AnarchistsPrime,2912.34384991,-8.26%,$0.000663
1685,CTIC3,Coimatic 3.0,2695.153015,-9.18%,$0.001193
1686,MGM,Magnum,2654.38041946,,$0.000590
1687,NANOX,Project-X,2379.93956168,5.89%,$30409.12
1688,BAS,BitAsean,2352.51330044,-32.05%,$0.000471
1689,SANDG,Save and Gain,2030.94604052,,$0.000663
1690,VLTC,Vault Coin,1979.53495061,,$0.000065
1691,ADN,Adrenaline,1642.82353822,0.69%,$0.000132
1692,AI,POLY AI,198.631915124,-18.97%,$0.000087
1693,LVPS,LevoPlus,137.418764916,,$0.000067
1694,HMC,HarmonyCoin,111.573810922,17.08%,$0.000199
1695,CKUSD,CK USD,?,0.14%,$0.988590
1696,ZB,ZB,?,1.33%,$0.263904
1697,XIN,Infinity Econ...,?,-3.09%,$0.004537
1698,PAX,Paxos Standar...,?,-0.10%,$0.997694
1699,CONI,Coni,?,1.64%,$0.025089
1700,HYC,HYCON,?,2.01%,$0.021961
1701,PLY,PlayCoin,?,-4.90%,$0.146661
1702,BU,BUMO,?,1.59%,$0.214607
1703,INB,Insight Chain,?,1.39%,$0.380125
1704,PAI,Project Pai,?,-2.40%,$0.183208
1705,ONG,ONG,?,-21.53%,$1.62
1706,EJOY,EJOY,?,6.75%,$0.000382
1707,KNOW,KNOW,?,-5.34%,$0.020087
1708,FIL,Filecoin [Fut...,?,4.22%,$3.65
1709,UBEX,Ubex,?,29.46%,$0.015757
1710,EDU,EduCoin,?,0.75%,$0.000457
1711,XPX,ProximaX,?,-2.73%,$0.003790
1712,NPXSXEM,Pundi X NEM,?,7.84%,$0.000952
1713,ETZ,Ether Zero,?,2.81%,$0.183516
1714,LIGHT,LightChain,?,10.44%,$0.000171
1715,SHE,ShineChain,?,-3.81%,$0.001506
1716,SBTC,Super Bitcoin,?,-11.91%,$4.89
1717,MT,MyToken,?,1.86%,$0.003961
1718,DFT,DigiFinexToken,?,-0.26%,$0.202894
1719,BLACK,eosBLACK,?,1.32%,$0.095530
1720,PNT,Penta,?,1.05%,$0.001098
1721,GSE,GSENetwork,?,-5.22%,$0.005959
1722,CAN,Content and A...,?,3.42%,$0.005133
1723,YCC,Yuan Chain Coin,?,4.41%,$0.013790
1724,UST,Ultra Salescloud,?,3.12%,$0.053992
1725,SOP,SoPay,?,-0.87%,$0.006508
1726,TV,Ti-Value,?,3.99%,$0.058923
1727,XCEL,XcelToken,?,22.99%,$0.049342
1728,SAC,Smart Applica...,?,2.50%,$3.76
1729,AVH,Animation Vis...,?,0.68%,$0.001455
1730,MOF,Molecular Future,?,0.52%,$0.122583
1731,EXT,Experience Token,?,5.15%,$0.000411
1732,WIT,WITChain,?,,$0.000183
1733,TMTG,The Midas Tou...,?,-23.01%,$0.045125
1734,DACC,DACC,?,5.63%,$0.000521
1735,IQ,Everipedia,?,-0.54%,$0.009548
1736,INO,INO COIN,?,7.98%,$0.473265
1737,MCC,Moving Cloud ...,?,-7.56%,$0.014641
1738,MAS,MidasProtocol,?,-6.78%,$0.024355
1739,SDA,Six Domain Chain,?,1.93%,$0.009643
1740,MEET,CoinMeet,?,-0.55%,$0.017360
1741,OF,OFCOIN,?,-0.81%,$0.000392
1742,EDN,Eden,?,-2.75%,$0.025024
1743,EDS,Endorsit,?,-0.57%,$0.000102
1744,UCT,Ubique Chain ...,?,0.93%,$0.021253
1745,INCX,International...,?,5.32%,$0.003929
1746,INC,Influence Chain,?,-13.47%,$0.033347
1747,BCV,BitCapitalVendor,?,-2.99%,$0.004312
1748,ESS,Essentia,?,2.03%,$0.005739
1749,RRC,RRCoin,?,3.45%,$0.007858
1750,MAG,Maggie,?,0.94%,$0.002087
1751,FMF,Formosa Finan...,?,1.62%,$0.008141
1752,GET,Themis,?,-3.25%,$0.004864
1753,HIT,HitChain,?,-1.10%,$0.000286
1754,MXM,Maximine Coin,?,0.86%,$0.005210
1755,LXT,Litex,?,6.47%,$0.007063
1756,KBC,Karatgold Coin,?,-9.71%,$0.013898
1757,SHOW,Show,?,5.10%,$0.001463
1758,HDAC,Hdac,?,-2.74%,$0.046264
1759,ABX,Arbidex,?,-7.79%,$0.063896
1760,C2P,Coin2Play,?,-6.68%,$0.050961
1761,SEER,SEER,?,0.24%,$0.001972
1762,FTO,FuturoCoin,?,-7.10%,$7.98
1763,BUT,BitUP Token,?,-0.35%,$0.005521
1764,TRIO,Tripio,?,9.79%,$0.001623
1765,PSM,PRASM,?,3.76%,$0.002214
1766,ABDT,Atlantis Blue...,?,3.25%,$0.020979
1767,INSUR,InsurChain,?,-12.64%,$0.000468
1768,UBTC,United Bitcoin,?,6.24%,$3.81
1769,FOIN,FOIN,?,0.03%,$581.91
1770,SDS,Alchemint Sta...,?,7.41%,$0.008523
1771,STC,StarChain,?,1.21%,$0.008853
1772,QNT,Quant,?,-3.99%,$1.21
1773,ZP,Zen Protocol,?,-14.14%,$0.340244
1774,CIT,CariNet,?,-1.53%,$0.034730
1775,DAC,Davinci Coin,?,-1.81%,$0.004728
1776,CRE,Cybereits,?,25.89%,$0.009090
1777,IDT,InvestDigital,?,0.67%,$0.007892
1778,FAIR,FairGame,?,-1.47%,$0.005096
1779,OC,OceanChain,?,-0.76%,$0.000684
1780,TOS,ThingsOperati...,?,-0.74%,$0.014701
1781,WIKI,Wiki Token,?,1.36%,$0.914147
1782,TOPC,TopChain,?,0.29%,$0.010748
1783,WIN,WinToken,?,-0.52%,$0.000499
1784,LBTC,Lightning Bit...,?,-1.73%,$4.35
1785,IIC,Intelligent I...,?,1.29%,$0.000326
1786,MLC,Mallcoin,?,0.09%,$0.072554
1787,WT,WeToken,?,-1.86%,$0.005268
1788,XUC,Exchange Union,?,0.60%,$4.40
1789,CAR,CarBlock,?,2.32%,$0.002971
1790,DX,DxChain Token,?,0.48%,$0.000404
1791,SCC,StockChain,?,1.89%,$0.002479
1792,VSC,vSportCoin,?,4.34%,$0.003999
1793,UIP,UnlimitedIP,?,0.58%,$0.005160
1794,GARD,Hashgard,?,0.79%,$0.000146
1795,ANON,ANON,?,-6.63%,$0.747312
1796,OPEN,Open Platform,?,2.21%,$0.010477
1797,ADK,Aidos Kuneen,?,-3.48%,$8.79
1798,BCX,BitcoinX,?,-7.31%,$0.004571
1799,QNTU,Quanta Utilit...,?,-39.55%,$0.000226
1800,FUNDZ,FundToken,?,1.45%,$0.008945
1801,BNK,Bankera,?,-0.41%,$0.002365
1802,KCASH,Kcash,?,0.92%,$0.017907
1803,COU,Couchain,?,-19.81%,$0.000025
1804,READ,Read,?,3.33%,$0.003917
1805,TCN,TCOIN,?,2.52%,$0.378156
1806,SLT,Social Lendin...,?,1.52%,$0.004779
1807,SGCC,Super Game Chain,?,-16.82%,$0.000167
1808,EPLUS,EPLUS Coin,?,7.80%,$2.18
1809,MSD,MSD,?,-3.62%,$0.005561
1810,CCC,Concierge Coin,?,5.98%,$1.33
1811,MCT,Master Contra...,?,19.37%,$0.003166
1812,KWH,KWHCoin,?,-17.85%,$0.019248
1813,SPND,Spendcoin,?,1.40%,$1.38
1814,BQT,Blockchain Qu...,?,1.89%,$0.013938
1815,IFC,Infinitecoin,?,0.03%,$0.000049
1816,ETT,EncryptoTel [...,?,11.63%,$0.024916
1817,ICR,InterCrone,?,23.27%,$0.394682
1818,GTM,Gentarium,?,-1.37%,$1.42
1819,MEX,MEX,?,7.44%,$0.000936
1820,UC,YouLive Coin,?,1.93%,$0.000525
1821,XID,Sphre AIR ,?,-0.71%,$0.032661
1822,BOE,Bodhi [ETH],?,-5.75%,$0.042907
1823,VCT,ValueCyberToken,?,1.90%,$0.021198
1824,PXC,Pixie Coin,?,1.18%,$0.001115
1825,AT,AWARE,?,1.37%,$0.003007
1826,LEMO,LemoChain,?,-0.36%,$0.012468
1827,KEY,KEY,?,1.26%,$0.001740
1828,IOV,Carlive Chain,?,-2.12%,$0.001729
1829,WWB,Wowbit,?,-2.89%,$0.026660
1830,EGCC,Engine,?,-3.52%,$0.000760
1831,LINA,Lina,?,-7.11%,$0.083593
1832,BAAS,BaaSid,?,19.76%,$0.003380
1833,HSN,Helper Search...,?,,$0.000016
1834,PDX,PayDay Coin,?,-2.34%,$1.82
1835,B2X,SegWit2x,?,1.51%,$0.176140
1836,DAPS,DAPS Token,?,-4.62%,$0.000180
1837,DPN,DIPNET,?,22.55%,$0.003042
